,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
4382,35,1,1,1,0,609.0,1,0,1,10,5,136,1,-1,0,3
4383,29,0,2,1,0,171.0,1,0,2,11,6,83,10,-1,0,3
4384,70,5,1,1,0,2064.0,0,0,0,22,10,334,1,-1,0,3
4385,46,5,1,0,0,270.0,1,1,0,29,4,133,1,-1,0,3
4386,38,7,1,1,0,859.0,1,0,0,5,8,35,6,-1,0,3
4387,30,4,0,2,0,726.0,1,0,0,18,8,24,1,-1,0,3
4388,36,2,1,2,0,1169.0,1,0,2,6,8,168,2,-1,0,3
4389,39,7,1,1,0,1142.0,1,0,2,6,8,276,1,-1,0,3
4390,53,0,0,1,0,-163.0,1,0,0,17,0,344,2,343,2,1
4391,50,1,1,1,0,6258.0,1,0,2,15,8,139,7,-1,0,3
4392,39,3,1,1,0,365.0,1,0,2,7,8,274,4,-1,0,3
4393,32,6,2,2,0,2559.0,0,0,0,7,5,889,2,-1,0,3
4394,39,1,1,0,0,1551.0,0,0,2,17,6,264,16,-1,0,3
4395,59,9,1,0,0,3163.0,1,0,2,29,8,240,2,-1,0,3
4396,38,4,1,2,0,630.0,0,0,0,2,11,362,1,388,3,1
4397,44,7,1,1,0,908.0,1,1,0,28,5,102,7,-1,0,3
4398,32,9,1,1,0,1568.0,0,0,0,12,1,161,6,-1,0,3
4399,35,9,2,2,0,13460.0,1,0,0,15,8,1068,3,-1,0,3
4400,60,1,0,1,0,0.0,1,0,2,29,8,1207,1,-1,0,3
4401,50,4,1,2,0,2570.0,0,0,0,18,9,273,2,-1,0,3
4402,59,9,1,1,0,478.0,0,0,0,11,1,108,5,-1,0,3
4403,31,4,0,2,0,294.0,1,0,0,17,5,536,5,-1,0,3
4404,36,4,2,1,0,1785.0,0,0,0,21,9,136,2,-1,0,3
4405,36,0,1,1,0,11.0,1,0,0,2,10,121,3,-1,0,3
4406,58,5,1,2,0,138.0,0,0,0,7,8,143,1,346,5,0
4407,61,5,1,2,0,32685.0,0,0,0,2,7,1447,2,-1,0,3
4408,31,1,1,1,0,1361.0,1,0,2,20,6,176,4,-1,0,3
4409,52,4,1,2,0,19797.0,1,0,2,2,6,966,3,-1,0,3
4410,52,1,0,1,0,1381.6510878323932,1,0,2,26,8,63,3,-1,0,3
4411,36,6,2,2,0,3560.0,0,0,0,18,9,658,3,169,2,0
4412,31,4,1,2,0,713.0,1,0,2,9,8,1534,2,-1,0,3
4413,26,2,1,2,1,144.0,0,1,0,25,5,730,2,-1,0,3
4414,54,9,1,2,1,337.0,1,0,2,28,8,302,2,-1,0,3
4415,58,6,1,2,0,-81.0,0,0,2,29,8,54,22,-1,0,3
4416,31,4,2,2,0,123.0,0,0,0,12,1,82,2,-1,0,3
4417,42,4,1,2,0,0.0,1,0,0,8,8,88,1,360,1,0
4418,45,1,1,0,0,0.0,1,0,0,21,5,81,4,-1,0,3
4419,29,4,2,2,0,2439.0,0,0,0,2,3,263,2,-1,0,3
4420,60,10,1,1,0,2000.0,0,0,0,8,0,58,1,-1,0,3
4421,54,5,1,0,0,1925.0,0,0,2,19,6,348,3,-1,0,3
4422,32,1,0,1,0,201.0,1,0,0,15,8,63,8,365,24,1
4423,60,4,2,2,0,560.0,0,0,0,15,8,730,5,-1,0,3
4424,57,11,1,1,0,2.0,0,0,2,6,6,112,4,-1,0,3
4425,45,1,1,1,0,243.0,0,0,0,21,9,46,1,163,1,1
4426,46,7,1,1,0,375.0,0,0,1,31,5,172,6,-1,0,3
4427,26,8,2,1,0,696.0,0,0,2,24,6,22,1,-1,0,3
4428,32,2,1,1,0,0.0,1,0,0,11,5,223,2,-1,0,3
4429,37,1,1,0,0,351.0,0,0,2,9,6,108,1,-1,0,3
4430,50,1,1,1,0,1381.6510878323932,1,0,0,14,8,877,2,345,5,0
4431,50,4,1,3,0,8345.0,0,0,0,27,3,194,1,261,1,0
4432,25,7,2,1,0,642.0,1,1,0,4,8,364,2,-1,0,3
4433,51,4,1,2,0,615.0,1,0,0,17,0,97,1,-1,0,3
4434,41,9,1,1,0,2152.0,0,0,0,30,11,134,1,121,1,1
4435,35,10,1,1,0,978.0,0,0,0,29,2,1370,3,209,3,2
4436,42,4,1,2,0,5.0,0,0,0,21,9,1067,2,-1,0,3
4437,32,7,2,2,0,620.0,0,0,0,3,11,110,6,95,5,1
4438,45,4,1,2,0,160.0,0,0,0,10,9,182,2,194,1,2
4439,50,9,1,1,0,10757.0,1,0,0,6,1,276,3,-1,0,3
4440,44,9,0,1,0,303.0,1,1,2,3,5,51,1,-1,0,3
4441,46,6,0,2,0,21.0,0,0,0,30,5,566,2,-1,0,3
4442,34,1,2,1,0,855.0,1,0,0,16,5,578,1,-1,0,3
4443,33,4,2,2,0,2206.0,1,0,0,18,9,247,1,-1,0,3
4444,37,0,0,2,0,4303.0,1,0,2,23,8,168,1,-1,0,3
4445,54,7,2,1,0,559.0,1,1,2,3,6,242,6,-1,0,3
4446,41,0,2,1,0,0.0,0,0,1,25,5,286,2,-1,0,3
4447,37,9,1,2,0,3043.0,1,0,0,5,8,249,1,300,1,0
4448,32,4,2,2,0,0.0,0,0,0,27,1,121,2,-1,0,3
4449,58,3,1,2,0,1280.0,0,1,2,9,6,112,1,-1,0,3
4450,54,1,1,0,0,2102.0,1,0,2,6,8,76,1,-1,0,3
4451,25,8,2,1,0,1765.0,1,0,2,23,8,135,2,-1,0,3
4452,43,4,0,2,0,0.0,0,0,0,20,9,154,2,-1,0,3
4453,30,4,2,2,0,398.0,0,0,0,27,10,102,1,180,3,2
4454,54,4,0,2,0,205.0,0,0,0,21,1,182,6,-1,0,3
4455,53,4,1,2,0,9072.0,0,0,0,18,9,117,2,-1,0,3
4456,58,7,1,1,0,0.0,0,0,2,20,6,241,3,-1,0,3
4457,55,0,2,1,0,2359.0,1,0,1,20,0,43,3,-1,0,3
4458,39,1,1,1,0,94.0,1,1,0,19,9,181,1,-1,0,3
4459,46,4,1,2,0,1720.0,0,0,0,5,1,250,2,-1,0,3
4460,54,1,1,1,0,1223.0,1,0,0,7,8,369,1,-1,0,3
4461,46,1,1,0,0,1381.6510878323932,1,0,2,13,8,353,1,-1,0,3
4462,35,1,1,1,0,1388.0,1,0,2,28,8,119,5,-1,0,3
4463,40,4,0,2,0,99.0,0,0,0,11,1,275,2,-1,0,3
4464,44,4,1,2,0,254.0,1,1,0,11,8,145,2,300,3,0
4465,60,4,0,1,0,0.0,1,0,1,13,8,65,4,350,6,0
4466,33,0,2,1,0,0.0,1,0,0,19,9,85,2,-1,0,3
4467,31,9,2,1,0,1510.0,1,0,0,28,1,74,2,-1,0,3
4468,54,9,0,1,0,1381.6510878323932,1,0,2,14,8,146,4,-1,0,3
4469,39,3,1,3,0,9716.0,0,0,2,20,6,86,2,-1,0,3
4470,26,7,2,1,0,-74.0,1,0,2,4,6,147,1,-1,0,3
4471,36,4,1,2,0,11675.0,1,0,0,20,9,48,1,-1,0,3
4472,35,3,1,0,0,0.0,0,1,1,9,5,17,1,-1,0,3
4473,69,5,1,1,0,3588.0,1,0,0,10,2,429,1,-1,0,3
4474,51,4,0,2,0,2011.0,1,0,0,20,9,118,3,-1,0,3
4475,59,4,1,2,0,82.0,1,0,0,17,0,324,4,-1,0,3
4476,35,3,0,1,0,39.0,0,0,0,31,5,149,2,-1,0,3
4477,36,4,2,2,0,1876.0,0,0,0,4,8,150,1,-1,0,3
4478,37,2,1,2,0,404.0,1,0,0,28,5,55,10,-1,0,3
4479,47,1,1,1,0,323.0,0,0,2,30,6,385,1,-1,0,3
4480,44,1,1,1,0,0.0,0,0,0,30,5,684,2,-1,0,3
4481,29,10,2,1,0,875.0,0,0,0,2,3,137,1,-1,0,3
4482,41,4,1,1,0,18.0,1,0,0,22,8,230,1,-1,0,3
4483,29,10,1,2,0,8.0,1,0,2,7,8,233,1,-1,0,3
4484,51,1,1,3,0,41.0,1,0,1,9,5,16,43,-1,0,3
4485,33,6,1,2,0,1381.6510878323932,1,0,2,28,8,268,1,-1,0,3
4486,33,4,2,2,0,718.0,1,0,0,29,6,271,1,84,3,2
4487,34,9,1,1,0,945.0,1,1,0,24,5,181,1,-1,0,3
4488,51,4,0,2,0,-202.0,0,0,0,19,1,504,4,-1,0,3
4489,29,10,2,1,0,486.0,0,0,1,14,1,151,1,106,1,0
4490,60,4,1,2,0,474.0,0,0,0,31,1,415,5,186,3,1
4491,57,5,1,0,0,3594.0,0,0,2,5,6,162,2,-1,0,3
4492,33,1,1,1,0,1381.6510878323932,1,0,2,4,6,87,3,-1,0,3
4493,44,9,1,1,0,1381.6510878323932,0,0,0,4,6,77,2,-1,0,3
4494,55,5,1,1,0,0.0,0,0,0,4,1,1110,1,-1,0,3
4495,30,1,2,1,0,411.0,0,0,0,25,8,115,1,-1,0,3
4496,30,10,1,1,0,-98.0,1,0,2,27,8,173,1,-1,0,3
4497,52,2,1,0,0,-104.0,0,1,0,10,5,124,1,-1,0,3
4498,31,0,1,1,0,1262.0,1,0,0,20,0,74,2,-1,0,3
4499,30,1,1,1,0,194.0,1,0,0,8,8,475,3,-1,0,3
4500,42,4,1,2,0,99.0,0,0,0,21,1,92,4,-1,0,3
4501,47,1,1,1,0,3237.0,1,0,2,15,8,198,3,-1,0,3
4502,33,9,2,1,0,390.0,1,0,0,14,5,254,2,-1,0,3
4503,33,6,2,2,0,658.0,1,0,0,12,10,146,2,183,3,0
4504,57,4,1,0,0,6900.0,0,0,0,21,0,159,2,-1,0,3
4505,57,0,2,1,0,3551.0,1,0,0,12,8,458,1,-1,0,3
4506,29,9,2,1,0,594.0,0,0,0,25,8,128,1,-1,0,3
4507,33,1,2,1,0,5.0,1,0,0,31,5,188,3,-1,0,3
4508,27,4,2,0,1,13.0,0,0,0,30,4,475,3,-1,0,3
4509,41,7,1,1,0,0.0,1,0,2,2,5,203,1,-1,0,3
4510,34,1,1,0,0,3.0,1,0,0,13,8,369,2,-1,0,3
4511,35,9,1,1,0,0.0,0,0,0,14,5,460,3,-1,0,3
4512,24,8,2,1,0,160.0,0,0,0,4,8,109,2,-1,0,3
4513,26,6,2,2,0,211.0,0,0,0,29,4,168,3,-1,0,3
4514,33,9,2,2,0,125.0,0,0,1,29,1,66,2,-1,0,3
4515,45,1,1,0,0,328.0,1,0,0,12,1,174,4,-1,0,3
4516,48,4,1,2,0,263.0,1,0,2,5,8,350,2,-1,0,3
4517,34,0,1,2,0,0.0,1,1,0,3,1,108,2,180,7,0
4518,58,9,2,1,0,382.0,0,0,0,13,1,460,2,-1,0,3
4519,45,0,1,1,0,1097.0,1,1,0,2,3,174,1,208,1,0
4520,50,4,1,2,0,1612.0,0,0,0,15,6,532,2,98,2,1
4521,41,7,2,1,0,955.0,0,0,0,23,0,206,1,-1,0,3
4522,55,1,1,3,0,23.0,0,0,0,30,4,143,1,2,3,1
4523,45,4,1,2,0,2953.0,1,1,0,5,3,388,2,-1,0,3
4524,54,4,1,1,0,-133.0,1,0,0,17,0,76,1,343,0,0
4525,52,10,1,2,0,0.0,0,0,1,6,3,43,4,-1,0,3
4526,47,0,1,1,0,6695.0,0,0,1,21,9,129,3,-1,0,3
4527,53,1,1,0,0,1381.6510878323932,1,0,0,20,1,87,2,-1,0,3
4528,30,4,2,2,0,1381.6510878323932,0,0,0,28,10,108,1,-1,0,3
4529,33,9,1,1,0,946.0,1,0,2,21,8,163,2,-1,0,3
4530,53,1,2,1,0,1421.0,1,0,2,13,8,225,2,-1,0,3
4531,35,9,1,2,0,328.0,1,0,0,22,5,654,2,-1,0,3
4532,38,10,1,1,0,1906.0,0,1,0,20,9,210,2,-1,0,3
4533,58,10,1,1,0,2690.0,0,0,0,7,1,142,2,-1,0,3
4534,36,1,1,1,0,56.0,1,0,0,9,5,183,1,-1,0,3
4535,55,1,2,0,0,1187.0,1,0,2,2,6,193,2,-1,0,3
4536,35,4,1,2,0,2529.0,1,0,2,3,6,104,7,-1,0,3
4537,39,1,1,1,0,607.0,1,0,2,6,8,99,2,-1,0,3
4538,41,0,0,0,0,112.0,1,0,0,13,8,79,1,-1,0,3
4539,33,9,1,2,0,74.0,0,0,0,25,1,116,4,-1,0,3
4540,27,4,2,2,1,1381.6510878323932,1,0,0,2,3,95,1,-1,0,3
4541,34,1,0,1,0,1085.0,0,0,0,11,7,101,2,-1,0,3
4542,39,4,1,2,0,1381.6510878323932,1,0,2,19,8,138,8,-1,0,3
4543,51,10,1,1,0,17418.0,1,0,1,30,4,237,2,-1,0,3
4544,41,9,1,2,0,2950.0,1,0,0,22,1,91,16,-1,0,3
4545,33,1,2,2,0,457.0,1,0,0,23,5,107,2,-1,0,3
4546,39,4,1,0,0,738.0,1,1,0,18,5,215,3,-1,0,3
4547,27,2,1,1,0,220.0,1,0,2,19,8,480,1,-1,0,3
4548,40,7,1,0,0,1117.0,1,0,2,13,8,280,1,-1,0,3
4549,75,5,1,0,0,2970.0,0,0,0,12,1,641,2,-1,0,3
4550,50,0,2,1,0,-79.0,0,1,0,7,5,70,1,-1,0,3
4551,35,10,1,0,0,3285.0,0,0,0,21,9,1555,2,-1,0,3
4552,51,1,1,1,0,717.0,0,0,0,5,1,141,2,-1,0,3
4553,59,1,1,0,0,8.0,0,0,1,28,4,56,1,-1,0,3
4554,54,9,1,3,0,240.0,1,0,0,29,10,142,1,-1,0,3
4555,67,5,1,0,0,585.0,0,0,0,17,1,109,1,-1,0,3
4556,40,4,1,0,0,472.0,1,0,2,30,8,85,2,-1,0,3
4557,38,4,0,2,0,1149.0,1,0,0,14,8,91,4,-1,0,3
4558,34,1,1,1,0,840.0,1,0,0,12,8,275,3,-1,0,3
4559,41,4,0,2,0,34.0,1,0,2,7,8,104,1,-1,0,3
4560,57,5,1,1,0,1381.6510878323932,1,1,2,19,6,824,1,-1,0,3
4561,38,1,1,0,0,-854.0,1,0,2,2,6,194,2,-1,0,3
4562,36,4,0,2,0,0.0,0,0,0,28,1,81,4,-1,0,3
4563,56,4,1,3,0,4623.0,0,0,0,25,3,305,1,192,1,2
4564,32,4,1,2,0,423.0,0,0,0,22,5,212,17,-1,0,3
4565,26,1,2,0,0,409.0,1,0,0,21,5,577,2,-1,0,3
4566,30,4,1,2,0,168.0,1,0,0,18,8,229,2,355,1,0
4567,40,3,2,0,0,109.0,1,0,0,8,8,308,1,367,3,0
4568,37,4,1,2,0,412.0,1,0,2,21,8,110,4,-1,0,3
4569,29,6,1,2,0,476.0,0,1,0,5,3,148,1,8,2,1
4570,52,2,1,1,0,0.0,0,1,0,20,9,199,2,-1,0,3
4571,28,8,2,2,0,3054.0,0,0,0,30,0,384,1,80,6,1
4572,34,9,2,1,0,399.0,1,0,2,2,6,493,3,-1,0,3
4573,40,2,1,1,0,1381.6510878323932,1,0,2,14,8,222,2,-1,0,3
4574,65,5,1,3,0,820.0,0,0,0,7,5,432,1,-1,0,3
4575,33,9,1,1,0,0.0,0,0,2,9,8,120,1,-1,0,3
4576,35,4,1,2,0,1383.0,0,0,0,12,1,143,2,-1,0,3
4577,37,1,1,0,0,33.0,0,1,0,8,5,483,2,-1,0,3
4578,38,4,2,2,0,0.0,1,0,0,17,9,213,2,-1,0,3
4579,41,9,1,2,0,816.0,1,1,0,13,0,520,2,319,1,0
4580,44,7,0,1,0,-389.0,1,1,2,5,6,52,1,-1,0,3
4581,47,10,1,1,0,123.0,0,0,0,4,1,653,2,-1,0,3
4582,43,4,1,2,0,430.0,0,0,0,17,9,44,2,-1,0,3
4583,36,9,0,1,0,1381.6510878323932,1,0,0,18,9,138,2,-1,0,3
4584,58,10,1,1,0,610.0,1,0,1,29,5,246,2,-1,0,3
4585,49,1,1,1,0,322.0,0,0,0,14,1,356,2,-1,0,3
4586,32,7,2,1,0,284.0,1,0,2,28,8,63,2,-1,0,3
4587,36,6,1,2,0,1234.0,0,0,0,7,5,106,1,-1,0,3
4588,38,10,2,1,0,0.0,0,0,0,27,1,44,3,-1,0,3
4589,37,1,0,1,0,368.0,1,0,2,13,8,194,2,-1,0,3
4590,47,1,1,1,0,665.0,0,0,0,18,1,885,3,-1,0,3
4591,50,9,1,1,0,2972.0,0,0,0,28,5,73,5,-1,0,3
4592,53,0,1,1,0,10541.0,0,0,0,9,3,164,2,92,1,2
4593,56,0,1,1,0,550.0,1,0,0,12,8,398,2,-1,0,3
4594,55,3,1,0,0,1870.0,0,0,2,6,6,152,1,-1,0,3
4595,37,4,2,2,0,0.0,1,0,0,13,8,109,1,344,1,0
4596,35,1,1,1,0,89.0,1,0,2,6,8,145,2,-1,0,3
4597,34,9,2,1,0,0.0,0,0,0,28,1,195,6,-1,0,3
4598,54,4,1,0,0,113.0,0,0,2,12,8,76,3,-1,0,3
4599,150,0,0,1,0,984.0,1,0,2,8,8,298,5,-1,0,3
4600,46,1,1,1,0,190.0,1,0,0,12,1,370,2,-1,0,3
4601,33,4,1,1,0,369.0,0,0,0,11,3,446,1,-1,0,3
4602,49,2,1,1,0,687.0,0,0,0,18,1,65,6,-1,0,3
4603,33,7,0,1,1,339.0,1,0,2,23,8,496,4,-1,0,3
4604,39,11,1,0,0,1381.6510878323932,0,0,2,19,6,133,1,-1,0,3
4605,47,9,1,1,0,52.0,0,0,0,20,1,881,4,-1,0,3
4606,29,1,2,2,0,1377.0,0,0,0,8,0,548,2,-1,0,3
4607,40,1,1,1,0,0.0,1,1,2,29,8,245,3,-1,0,3
4608,39,4,1,0,0,1749.0,1,0,2,29,8,46,1,-1,0,3
4609,36,9,2,1,0,524.0,1,0,0,8,0,95,1,-1,0,3
4610,35,1,1,0,0,1381.6510878323932,0,0,2,16,6,252,2,-1,0,3
4611,46,0,1,1,0,154.0,0,0,0,22,1,58,2,-1,0,3
4612,55,9,0,1,0,35.0,1,0,0,20,1,126,2,-1,0,3
4613,42,1,2,1,0,1601.0,0,0,2,20,6,23,2,-1,0,3
4614,52,1,1,1,0,580.0,0,0,0,21,9,965,2,-1,0,3
4615,52,1,1,3,0,33.0,0,0,1,8,8,301,1,-1,0,3
4616,54,9,1,1,0,965.0,0,0,0,26,1,345,4,-1,0,3
4617,49,1,1,1,0,203.0,0,0,2,4,6,167,1,-1,0,3
4618,28,9,2,1,0,1241.0,0,0,0,24,5,343,1,-1,0,3
4619,43,4,1,2,0,0.0,0,0,0,21,1,127,3,-1,0,3
4620,32,1,1,1,0,0.0,0,0,0,30,4,119,3,-1,0,3
4621,54,4,0,2,0,1288.0,0,0,0,28,4,515,3,-1,0,3
4622,55,4,0,2,0,36.0,0,0,0,23,5,111,2,-1,0,3
4623,24,0,2,1,0,926.0,1,1,0,15,8,191,1,-1,0,3
4624,46,4,0,2,0,2166.0,1,0,0,23,5,870,1,-1,0,3
4625,32,1,1,1,0,1281.0,1,0,0,20,0,222,1,-1,0,3
4626,25,4,2,2,0,436.0,0,0,0,30,0,132,2,-1,0,3
4627,28,4,0,2,0,229.0,1,0,0,9,0,1042,2,315,2,1
4628,38,9,1,2,0,-363.0,0,0,0,26,1,101,2,-1,0,3
4629,45,4,1,2,0,409.0,0,0,2,11,6,144,1,-1,0,3
4630,28,0,2,1,0,244.0,1,0,2,9,8,31,3,-1,0,3
4631,42,4,1,2,0,37.0,0,0,0,21,1,299,1,-1,0,3
4632,50,1,1,0,0,811.0,0,0,2,11,6,103,3,-1,0,3
4633,30,1,2,0,0,3195.0,1,1,0,25,5,134,1,-1,0,3
4634,34,4,0,2,0,0.0,0,0,0,21,1,75000,2,-1,0,3
4635,51,4,1,2,1,0.0,0,1,0,29,5,204,6,-1,0,3
4636,25,10,2,0,0,129.0,0,0,0,12,0,176,3,-1,0,3
4637,28,9,2,2,0,426.0,0,0,0,18,8,11,4,355,1,1
4638,57,4,1,1,0,82.0,0,1,1,4,3,140,1,-1,0,3
4639,38,4,1,2,0,484.0,1,0,0,8,1,173,8,-1,0,3
4640,37,9,1,2,0,4596.0,1,0,0,6,1,323,1,91,6,0
4641,37,4,2,2,0,0.0,0,0,0,7,5,643,3,-1,0,3
4642,40,7,1,1,0,-378.0,1,1,0,13,8,541,2,295,6,0
4643,28,4,2,2,0,730.0,1,0,0,3,7,631,1,-1,0,3
4644,52,2,1,0,0,592.0,0,0,0,21,5,122,2,-1,0,3
4645,54,1,1,0,0,211.0,0,0,0,25,1,160,6,-1,0,3
4646,49,4,1,2,0,64.0,0,0,0,17,9,208,1,159,1,2
4647,37,1,1,0,0,587.0,0,0,2,11,6,126,2,-1,0,3
4648,28,8,2,1,0,0.0,0,0,0,5,3,15,8,-1,0,3
4649,54,1,1,1,0,0.0,0,0,1,17,9,483,1,-1,0,3
4650,33,9,2,1,0,177.0,1,0,2,23,8,293,1,-1,0,3
4651,46,4,1,2,0,182.0,0,0,0,15,5,317,1,-1,0,3
4652,46,0,2,3,1,1381.6510878323932,0,0,2,23,8,378,2,-1,0,3
4653,36,1,1,1,0,55.0,1,0,0,8,8,323,1,-1,0,3
4654,36,2,1,2,0,99.0,1,0,0,21,5,165,2,-1,0,3
4655,36,1,0,1,0,2278.0,1,0,2,23,8,152,2,-1,0,3
4656,43,10,1,2,0,0.0,0,0,0,18,10,464,1,94,2,2
4657,32,9,2,2,0,1732.0,0,0,0,12,1,140,4,-1,0,3
4658,34,9,1,2,0,297.0,1,0,0,29,4,375,2,-1,0,3
4659,51,3,0,2,0,370.0,1,0,0,19,1,109,3,-1,0,3
4660,31,7,1,1,0,1273.0,1,0,2,23,8,442,1,-1,0,3
4661,31,8,2,2,0,307.0,0,0,0,20,9,597,2,-1,0,3
4662,44,1,1,0,0,-544.0,1,1,2,26,8,181,3,-1,0,3
4663,41,7,2,1,0,203.0,1,0,2,29,8,442,3,-1,0,3
4664,59,1,1,0,0,595.0,0,0,1,31,5,208,7,-1,0,3
4665,36,1,2,2,0,1830.0,0,0,0,14,10,183,1,91,11,0
4666,51,0,1,2,0,4655.0,0,0,2,20,6,44,4,-1,0,3
4667,42,6,0,2,0,360.0,1,0,2,24,6,110,5,-1,0,3
4668,53,2,1,2,0,22370.0,1,0,2,15,8,106,1,-1,0,3
4669,41,9,1,1,0,351.0,1,0,0,9,5,175,1,-1,0,3
4670,43,1,0,1,0,370.0,1,0,2,7,8,216,1,-1,0,3
4671,30,1,2,1,0,363.0,0,0,0,28,5,171,3,-1,0,3
4672,32,7,1,1,0,252.0,1,1,0,25,5,148,4,-1,0,3
4673,31,4,2,2,0,0.0,1,1,0,14,8,117,3,352,3,0
4674,28,7,2,1,0,0.0,0,0,0,2,3,188,1,206,2,1
4675,32,2,1,1,0,1381.6510878323932,1,0,2,6,6,80,5,-1,0,3
4676,27,7,2,1,0,-232.0,0,0,0,28,4,285,1,-1,0,3
4677,41,2,1,1,0,0.0,0,0,1,24,5,122,12,-1,0,3
4678,34,4,2,2,0,308.0,1,0,0,4,8,79,4,269,4,0
4679,54,4,1,2,0,203.0,0,0,0,21,9,70,1,-1,0,3
4680,37,10,1,2,0,7620.0,0,0,1,23,3,367,1,176,6,0
4681,28,4,2,2,0,672.0,0,0,0,4,8,174,1,-1,0,3
4682,39,0,1,2,0,259.0,1,0,2,19,8,27,1,-1,0,3
4683,43,1,0,0,0,1381.6510878323932,1,0,0,18,9,182,1,-1,0,3
4684,56,3,1,1,0,619.0,1,0,1,21,5,65,1,-1,0,3
4685,46,1,1,3,0,842.0,1,0,1,8,8,833,1,-1,0,3
4686,41,1,1,0,0,407.0,1,1,1,10,5,387,2,-1,0,3
4687,35,7,1,1,0,8412.0,0,0,2,9,6,479,4,-1,0,3
4688,58,5,1,0,0,269.0,1,0,2,16,8,38,2,-1,0,3
4689,45,7,1,1,0,222.0,0,0,0,25,1,119,11,-1,0,3
4690,33,4,2,2,0,1381.6510878323932,1,0,2,12,8,1495,4,-1,0,3
4691,49,0,1,1,0,197.0,1,0,0,13,0,223,1,182,2,0
4692,48,3,1,2,0,197.0,0,0,0,28,1,256,8,-1,0,3
4693,59,1,1,0,0,8562.0,0,0,2,5,6,86,2,-1,0,3
4694,26,0,2,1,0,338.0,0,0,0,29,10,209,1,188,2,3
4695,31,4,2,2,0,1381.6510878323932,0,0,0,17,7,187,1,-1,0,3
4696,82,5,1,2,0,1381.6510878323932,0,0,0,16,3,223,7,-1,0,3
4697,31,0,2,1,0,1381.6510878323932,1,1,0,20,0,159,2,-1,0,3
4698,45,1,1,0,0,147.0,1,0,2,3,6,478,2,-1,0,3
4699,40,9,1,1,0,5517.0,1,0,2,23,8,146,13,-1,0,3
4700,41,9,1,1,0,190.0,0,0,0,21,9,12,7,-1,0,3
4701,59,9,0,2,0,3331.0,1,0,0,24,5,43,3,-1,0,3
4702,33,1,1,1,0,35.0,1,0,1,20,0,87,1,322,1,0
4703,32,1,2,1,0,53.0,1,0,0,6,8,153,1,169,2,0
4704,20,7,2,1,0,-103.0,1,0,2,13,8,180,1,-1,0,3
4705,29,1,0,1,0,291.0,1,0,0,20,0,405,2,-1,0,3
4706,39,7,1,1,0,173.0,1,0,0,18,9,96,2,182,2,0
4707,59,1,0,1,0,-361.0,0,1,0,28,5,247,3,-1,0,3
4708,38,0,1,2,0,1381.6510878323932,1,0,2,4,6,1138,1,-1,0,3
4709,54,1,1,0,0,316.0,1,0,0,14,8,240,1,-1,0,3
4710,53,9,0,1,0,1252.0,1,0,2,26,8,149,1,-1,0,3
4711,46,4,2,3,0,1527.0,1,0,2,6,8,269,1,-1,0,3
4712,51,6,1,0,0,10.0,0,0,2,6,6,513,3,-1,0,3
4713,27,4,2,1,0,145.0,1,0,0,5,3,67,3,-1,0,3
4714,55,0,1,1,0,0.0,0,0,0,28,1,16,28,-1,0,3
4715,34,4,1,2,0,2640.0,1,0,0,6,8,181,1,-1,0,3
4716,33,0,1,2,0,281.0,1,0,0,6,8,257,1,365,1,0
4717,53,1,1,1,0,1381.6510878323932,1,0,1,11,8,193,2,-1,0,3
4718,47,1,1,3,0,170.0,1,0,0,12,8,175,1,-1,0,3
4719,21,8,2,1,0,681.0,0,0,2,20,1,6,1,-1,0,3
4720,54,9,2,2,0,467.0,1,0,0,18,5,674,3,-1,0,3
4721,57,5,1,1,0,283.0,0,0,0,7,1,123,2,-1,0,3
4722,38,4,2,2,0,673.0,1,0,2,7,8,184,1,-1,0,3
4723,56,2,1,1,0,1381.6510878323932,0,0,0,19,9,312,3,-1,0,3
4724,41,0,1,1,0,158.0,1,0,0,24,7,115,2,-1,0,3
4725,40,2,1,1,0,0.0,0,1,0,15,5,103,4,-1,0,3
4726,44,9,0,2,0,245.0,1,0,0,2,3,347,2,-1,0,3
4727,31,9,2,1,0,1447.0,1,0,0,18,8,236,3,178,15,0
4728,33,4,2,2,0,275.0,0,0,0,18,9,348,1,-1,0,3
4729,33,4,2,2,0,-149.0,1,0,0,22,5,383,3,-1,0,3
4730,37,4,1,2,0,569.0,1,0,2,30,8,92,1,-1,0,3
4731,40,0,2,1,0,50.0,0,0,0,15,8,837,1,-1,0,3
4732,40,1,1,1,0,1145.0,1,0,0,15,8,175,4,-1,0,3
4733,36,10,2,2,0,1291.0,0,0,0,3,3,298,1,-1,0,3
4734,51,1,0,0,0,602.0,1,0,0,11,8,347,1,284,2,0
4735,42,1,1,1,0,2152.0,1,0,0,5,8,319,2,169,1,0
4736,37,0,1,1,0,0.0,1,0,0,9,2,179,1,190,1,2
4737,58,9,1,3,0,49.0,1,0,2,15,8,75,2,-1,0,3
4738,36,7,1,1,0,0.0,1,0,0,30,5,54,12,-1,0,3
4739,20,1,2,1,0,423.0,1,0,0,16,0,498,1,-1,0,3
4740,36,1,1,3,0,79.0,1,0,2,19,8,201,14,-1,0,3
4741,40,6,1,2,0,191.0,1,0,0,24,5,806,5,-1,0,3
4742,34,7,1,3,0,746.0,0,0,2,27,6,32,1,-1,0,3
4743,43,4,1,0,0,88.0,0,1,0,6,8,210,1,-1,0,3
