,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34601,34,4,1,2,0,73.0,0,0,0,4,3,426,2,-1,0,3,1
34602,44,1,1,0,0,-82.0,0,1,2,17,6,181,1,-1,0,3,0
34603,33,4,1,2,0,0.0,0,0,0,26,1,126,2,-1,0,3,0
34604,48,6,1,0,0,3062.0,0,0,2,19,6,237,5,-1,0,3,0
34605,32,0,1,1,0,0.0,1,0,2,20,8,464,2,-1,0,3,0
34606,30,9,1,1,0,418.0,1,0,2,3,6,112,1,-1,0,3,0
34607,47,1,0,0,0,1927.0,1,0,0,5,3,130,4,275,3,0,0
34608,60,0,1,1,0,106.0,0,0,0,24,3,137,2,187,4,2,1
34609,55,4,1,2,0,568.0,0,0,0,12,1,940,10,-1,0,3,1
34611,45,9,1,1,0,983.0,1,0,0,7,1,155,2,-1,0,3,0
34612,51,4,0,2,0,323.0,1,0,0,25,5,356,9,-1,0,3,0
34613,56,5,0,1,0,4166.0,1,0,2,16,8,378,1,-1,0,3,0
34614,52,9,1,3,0,9687.0,1,0,2,29,8,936,1,-1,0,3,0
34616,40,1,1,0,0,298.0,1,1,2,2,6,232,1,-1,0,3,0
34617,41,7,2,1,0,-68.0,1,0,0,3,0,100,3,-1,0,3,0
34618,63,5,1,2,0,937.0,0,0,0,28,10,219,2,-1,0,3,0
34619,33,1,1,0,0,50.0,1,0,0,7,8,246,2,-1,0,3,0
34620,45,9,0,1,0,12.0,0,0,0,28,1,88,3,-1,0,3,0
34621,39,9,0,1,0,130.0,1,0,0,25,1,14,18,-1,0,3,0
34622,38,1,1,1,0,475.0,1,0,0,5,3,412,1,-1,0,3,0
34623,45,1,1,1,0,392.0,1,0,0,21,9,391,2,127,0,0,0
34624,39,4,1,2,0,0.0,1,0,0,11,8,112,1,-1,0,3,0
34625,44,1,2,3,0,2167.0,1,0,2,7,8,1273,1,-1,0,3,0
34626,36,7,0,1,0,543.0,1,0,0,17,0,101,1,269,2,0,0
34627,39,1,1,0,0,-176.0,0,0,0,9,5,176,2,-1,0,3,0
34628,24,1,2,1,0,327.0,1,0,2,28,8,333,2,-1,0,3,0
34629,57,9,0,1,0,2710.0,1,1,2,7,8,333,1,-1,0,3,0
34630,55,1,1,1,0,5443.0,0,1,0,5,1,264,2,-1,0,3,0
34631,49,3,1,0,0,249.0,1,0,0,21,9,450,1,-1,0,3,0
34632,40,7,0,1,0,0.0,0,0,2,21,8,111,4,-1,0,3,0
34633,51,6,2,1,0,1364.645545435511,1,0,2,15,8,67,4,-1,0,3,0
34634,37,9,2,2,0,3943.0,0,0,0,6,0,1138,2,138,1,0,1
34635,43,9,1,1,0,253.0,0,0,0,21,1,111,5,-1,0,3,0
34636,39,6,2,3,0,0.0,0,0,2,20,6,13,11,-1,0,3,0
34637,46,4,1,1,0,5559.0,0,0,2,17,6,483,1,-1,0,3,0
34638,38,0,0,1,0,198.0,1,0,2,26,8,431,2,-1,0,3,1
34639,31,4,1,2,0,2.0,1,0,0,17,5,234,1,-1,0,3,0
34640,48,4,1,1,0,99.0,1,0,2,28,8,344,1,-1,0,3,0
34641,51,5,1,0,0,1495.0,0,0,1,25,5,1946,4,-1,0,3,1
34642,37,4,1,2,0,0.0,1,0,2,9,8,59,1,-1,0,3,0
34643,49,7,1,2,0,475.0,1,0,0,28,5,273,2,-1,0,3,0
34644,47,4,1,2,0,295.0,1,0,0,5,1,157,1,-1,0,3,0
34645,42,4,1,2,0,-1613.0,1,0,2,20,6,9,18,-1,0,3,0
34646,75,5,1,0,0,962.0,0,0,0,17,6,344,1,-1,0,3,0
34647,50,4,1,2,0,1463.0,0,1,0,16,6,459,2,-1,0,3,0
34648,34,9,0,1,0,1301.0,1,0,0,25,5,124,2,-1,0,3,0
34649,43,1,1,0,0,336.0,1,0,2,9,8,256,5,-1,0,3,0
34650,40,9,2,1,0,0.0,0,0,1,10,5,185,1,-1,0,3,0
34651,44,1,1,1,0,3348.0,0,1,0,24,5,504,2,-1,0,3,0
34652,45,6,1,1,0,0.0,0,0,0,18,1,249,6,-1,0,3,0
34653,26,7,2,1,1,-599.0,1,1,2,30,8,62,3,-1,0,3,0
34654,33,6,0,2,0,454.0,0,1,0,18,9,134,1,-1,0,3,0
34655,57,6,1,1,0,7747.0,0,0,0,7,1,102,2,-1,0,3,0
34656,54,4,0,2,0,26306.0,1,0,0,11,3,27,1,84,3,0,0
34658,53,4,0,0,0,-17.0,1,1,0,18,5,508,1,-1,0,3,0
34659,34,9,1,2,0,11752.0,1,0,0,15,8,149,7,-1,0,3,0
34660,29,7,2,1,0,262.0,1,0,2,9,8,134,1,-1,0,3,0
34661,53,4,0,1,0,28.0,1,0,0,21,5,142,1,-1,0,3,0
34662,37,3,1,0,0,189.0,0,0,0,8,1,148,4,-1,0,3,0
34663,34,4,1,2,0,0.0,1,0,2,20,8,150,1,-1,0,3,0
34664,52,1,1,0,0,2439.0,1,0,2,30,8,212,3,-1,0,3,0
34665,39,9,1,1,0,-241.0,1,1,0,7,5,337,4,-1,0,3,0
34666,55,3,1,1,0,139.0,0,0,0,22,1,256,2,-1,0,3,0
34667,44,9,1,1,0,135.0,1,0,0,8,8,262,3,-1,0,3,0
34668,71,5,1,1,0,1712.0,0,0,0,11,3,660,1,-1,0,3,1
34669,51,9,1,2,0,7338.0,0,0,0,18,9,82,1,-1,0,3,0
34670,33,1,1,1,0,1624.0,1,1,2,21,8,951,2,-1,0,3,0
34671,32,3,1,0,0,2678.0,0,0,0,18,1,779,9,-1,0,3,0
34672,54,4,1,2,0,2452.0,1,0,2,29,8,80,3,-1,0,3,0
34673,37,0,2,1,0,16.0,0,0,0,18,8,488,5,336,2,0,0
34674,28,3,2,0,0,0.0,0,1,0,29,5,120,4,-1,0,3,0
34675,35,2,1,1,0,1163.0,1,0,2,20,8,284,1,-1,0,3,0
34676,71,5,1,1,0,29941.0,0,0,1,18,6,80,1,71,3,1,0
34677,45,4,1,2,0,523.0,1,0,2,5,8,849,2,-1,0,3,0
34678,30,4,2,2,0,717.0,1,0,0,13,1,130,3,-1,0,3,0
34679,42,4,0,2,0,1064.0,0,0,0,18,1,101,2,-1,0,3,0
34680,43,9,0,1,0,773.0,1,0,0,17,0,398,2,-1,0,3,0
34681,35,1,1,1,0,2074.0,0,0,0,6,3,183,4,-1,0,3,0
34682,44,10,2,0,1,-4.0,0,1,0,30,5,788,2,-1,0,3,1
34683,29,4,1,2,0,1366.0,1,0,2,29,8,273,3,-1,0,3,0
34684,32,6,1,2,0,9.0,1,0,2,23,8,98,2,-1,0,3,0
34685,28,3,1,1,0,204.0,1,0,0,24,5,38,1,-1,0,3,0
34686,41,2,0,1,0,1588.0,1,1,2,20,6,10,8,-1,0,3,0
34687,33,1,1,1,0,312.0,1,0,2,4,6,151,2,-1,0,3,0
34688,48,3,1,1,0,513.0,0,1,0,28,5,939,3,-1,0,3,1
34689,31,8,2,2,0,117.0,1,0,1,18,5,41,1,-1,0,3,0
34691,35,1,2,0,0,-4.0,1,0,0,18,8,178,1,-1,0,3,0
34692,54,4,1,2,0,1464.0,0,0,0,30,6,157,1,-1,0,3,1
34693,40,5,1,0,0,1492.0,0,0,1,3,9,383,2,-1,0,3,1
34694,25,1,1,0,0,657.0,1,1,2,28,8,397,1,-1,0,3,0
34695,37,1,1,3,0,1364.645545435511,1,0,0,11,8,161,1,-1,0,3,0
34696,40,0,1,1,0,-253.0,1,0,0,9,5,177,1,-1,0,3,0
34697,31,9,2,2,0,3222.0,1,0,0,28,4,175,1,-1,0,3,0
34698,40,4,1,1,0,41.0,1,0,0,8,8,177,2,364,6,1,0
34699,40,4,1,1,0,1607.0,1,0,2,30,8,108,1,-1,0,3,0
34700,34,2,1,2,0,412.0,1,1,0,8,5,164,1,-1,0,3,0
34701,36,9,1,1,0,474.0,1,0,2,27,8,-20,1,-1,0,3,0
34702,29,1,1,1,0,314.0,1,1,0,17,0,357,1,-1,0,3,0
34703,25,7,1,1,0,121.0,1,0,0,18,8,477,3,356,3,1,0
34704,32,7,1,1,0,689.0,1,1,0,16,6,162,3,-1,0,3,1
34705,27,1,1,0,0,60.0,1,0,2,3,6,550,1,-1,0,3,0
34706,41,1,1,0,0,2585.0,0,0,1,20,9,159,2,-1,0,3,0
34707,26,6,2,2,0,25.0,0,0,0,28,4,158,1,-1,0,3,0
34708,27,9,2,1,0,41.0,1,1,0,25,5,803,1,-1,0,3,0
34709,19,8,2,3,0,27.0,0,0,1,5,7,86,12,-1,0,3,0
34710,26,10,2,1,0,1.0,0,0,1,31,5,14,20,-1,0,3,0
34711,32,1,1,1,0,1364.645545435511,1,0,2,21,8,135,2,-1,0,3,0
34712,49,9,0,1,0,-39.0,1,1,0,24,5,147,3,-1,0,3,0
34713,57,9,1,1,0,6362.0,1,1,0,18,9,66,1,-1,0,3,0
34714,43,1,1,1,0,500.0,1,0,0,14,5,324,2,-1,0,3,0
34715,28,10,1,1,0,655.0,1,0,2,4,6,606,2,-1,0,3,0
34716,36,7,1,1,0,297.0,1,1,0,15,5,157,5,-1,0,3,0
34717,40,0,1,3,0,664.0,0,0,0,28,4,294,3,-1,0,3,0
34718,56,1,0,0,0,8.0,1,0,2,5,8,157,2,-1,0,3,0
34719,27,1,1,1,0,72.0,1,0,2,19,8,105,1,-1,0,3,0
34720,46,1,1,0,0,7982.0,0,0,0,8,1,263,5,-1,0,3,0
34722,45,3,1,0,0,4994.0,0,0,2,20,6,48,1,-1,0,3,0
34723,31,9,1,1,0,-556.0,1,0,0,7,1,115,2,-1,0,3,0
34724,35,4,2,2,0,151.0,0,0,2,20,11,11,1,850,2,0,0
34725,48,9,2,2,0,1364.645545435511,1,0,0,11,8,168,2,-1,0,3,0
34726,55,9,1,3,0,1364.645545435511,1,0,0,2,1,108,3,277,1,2,1
34727,33,4,2,2,0,361.0,1,0,0,2,3,81,1,-1,0,3,0
34728,56,6,1,2,1,0.0,0,0,0,19,9,122,1,-1,0,3,0
34729,34,7,2,1,0,-374.0,1,0,0,11,8,672,1,-1,0,3,1
34730,56,7,1,1,0,1364.645545435511,0,0,0,15,11,875,1,-1,0,3,1
34732,35,9,1,1,0,4323.0,1,1,0,20,9,126,1,-1,0,3,0
34733,59,5,1,1,0,56.0,0,0,2,5,6,396,1,-1,0,3,0
34734,31,4,0,2,0,0.0,1,0,2,7,8,953,2,-1,0,3,0
34735,53,4,1,2,1,0.0,0,1,2,5,6,189,1,-1,0,3,0
34736,29,4,2,2,0,874.0,1,0,0,16,7,231,1,181,2,2,1
34737,37,7,1,1,0,321.0,1,0,0,11,8,222,2,300,2,0,0
34738,26,10,1,2,0,0.0,1,0,0,5,8,319,1,-1,0,3,0
34739,38,4,0,2,0,4335.0,1,0,0,18,8,157,2,179,1,0,0
34740,27,1,1,0,0,108.0,1,0,1,28,5,57,2,-1,0,3,0
34741,33,9,1,2,0,0.0,1,0,0,8,8,206,1,-1,0,3,0
34742,40,4,1,2,0,24450.0,0,0,0,25,1,73,2,-1,0,3,0
34743,24,6,2,2,0,2984.0,1,0,2,27,8,935,1,-1,0,3,1
34744,42,9,1,1,0,1066.0,0,0,0,26,8,125,1,104,3,2,0
34746,46,6,1,1,0,567.0,0,0,0,18,5,142,10,-1,0,3,0
34747,39,0,2,2,0,22086.0,0,0,0,4,6,160,1,-1,0,3,1
34748,39,9,2,1,0,614.0,1,0,0,2,3,166,1,258,1,0,0
34749,31,1,1,1,0,435.0,1,0,2,21,8,204,1,-1,0,3,0
34750,34,6,2,1,0,296.0,0,0,0,27,1,609,13,-1,0,3,1
34751,28,7,2,1,0,1364.645545435511,1,0,0,7,8,128,1,-1,0,3,0
34752,32,9,2,1,0,4069.0,1,0,0,25,5,273,1,-1,0,3,0
34753,40,3,1,0,0,1832.0,0,0,0,6,3,213,4,-1,0,3,0
34756,50,4,2,2,0,490.0,0,0,0,14,1,273,5,-1,0,3,0
34757,43,0,1,0,0,482.0,1,0,2,6,6,1041,13,-1,0,3,0
34758,36,2,1,1,0,13.0,1,0,0,20,0,98,3,-1,0,3,0
34759,35,1,1,1,0,1454.0,1,0,0,12,1,323,1,182,4,2,1
34760,36,4,1,2,0,669.0,0,0,2,9,6,91,1,-1,0,3,0
34761,57,4,1,2,0,1571.0,0,0,2,11,6,230,13,-1,0,3,0
34762,28,7,2,1,0,6332.0,1,0,1,7,8,149,1,343,4,0,0
34763,57,5,1,0,0,-12.0,0,1,0,12,1,80,8,-1,0,3,0
34765,58,1,1,1,0,886.0,0,0,2,16,8,302,4,-1,0,3,0
34766,38,7,1,1,1,-433.0,1,0,0,21,5,111,2,-1,0,3,0
34767,40,1,1,1,0,440.0,1,0,2,5,6,327,2,-1,0,3,0
34768,25,1,2,1,0,195.0,0,0,0,16,5,1339,3,-1,0,3,0
34769,36,7,2,1,0,948.0,0,1,0,29,4,92,2,-1,0,3,0
34770,43,7,1,1,0,2478.0,1,0,2,12,6,157,1,-1,0,3,0
34771,39,9,2,2,0,1190.0,0,0,0,8,1,136,1,-1,0,3,0
34772,39,0,2,1,0,2749.0,1,0,0,19,9,128,2,-1,0,3,0
34773,69,5,1,0,0,579.0,0,0,0,14,1,230,1,-1,0,3,0
34774,34,9,2,1,0,201.0,0,0,0,22,5,257,2,-1,0,3,0
34775,30,9,1,1,0,671.0,0,0,0,11,1,96,2,-1,0,3,0
34776,52,7,1,0,0,3016.0,1,1,0,3,3,142,1,-1,0,3,0
34777,35,9,1,1,0,249.0,0,0,0,21,1,205,8,-1,0,3,0
34779,32,0,1,1,0,0.0,1,0,0,30,5,71,5,-1,0,3,0
34781,49,4,0,2,0,9326.0,1,0,2,3,6,166,1,-1,0,3,0
34782,56,7,0,0,0,588.0,0,0,0,17,9,303,2,-1,0,3,0
34783,34,9,2,1,0,4367.0,0,0,0,13,1,121,2,-1,0,3,0
34785,53,0,0,1,0,315.0,1,0,2,5,8,181,2,-1,0,3,0
34786,55,1,1,0,0,1649.0,1,0,0,12,8,52,3,-1,0,3,0
34787,37,9,1,2,0,447.0,1,0,2,9,8,1170,1,-1,0,3,0
34788,41,3,1,1,0,876.0,0,0,2,19,6,78,1,-1,0,3,0
34789,27,1,2,1,0,-46.0,1,0,0,3,2,97,3,199,8,1,0
34790,31,1,2,1,0,4.0,0,0,0,16,0,148,2,182,3,1,0
34791,29,4,1,2,0,54.0,0,0,0,28,4,873,3,-1,0,3,0
34792,42,4,0,2,0,742.0,1,0,2,5,8,58,3,-1,0,3,0
34794,44,3,1,0,0,-156.0,0,1,0,30,5,1211,2,-1,0,3,1
34795,29,1,1,1,0,100.0,1,1,0,6,8,152,4,344,2,0,0
34797,31,1,2,1,0,616.0,1,0,1,12,8,185,3,-1,0,3,0
34798,50,9,0,3,0,1328.0,1,0,2,29,8,140,1,-1,0,3,0
34800,60,2,1,1,0,1393.0,0,0,2,20,6,591,6,-1,0,3,0
34801,34,9,1,1,0,260.0,1,0,0,22,1,142,2,-1,0,3,0
34802,40,3,1,1,0,949.0,0,0,0,8,1,182,1,-1,0,3,0
34803,42,6,1,2,0,1364.645545435511,1,1,0,7,1,-5,2,-1,0,3,0
34804,40,1,1,0,0,1802.0,1,0,0,17,0,326,1,319,1,0,0
34805,71,5,1,0,0,3230.0,0,0,0,24,8,341,2,133,3,0,1
34806,48,9,1,1,0,1981.0,1,0,0,16,6,404,2,92,5,0,0
34807,36,1,1,0,0,199.0,1,0,2,12,8,165,4,-1,0,3,0
34808,39,3,1,1,0,-146.0,1,1,0,20,1,239,2,-1,0,3,0
34809,32,9,2,1,0,540.0,0,1,0,29,4,750,2,-1,0,3,1
34810,49,9,1,1,0,3144.0,0,0,0,31,5,349,2,-1,0,3,0
34811,47,10,0,1,0,0.0,0,1,0,30,4,127,2,233,8,1,0
34812,29,4,1,2,0,4328.0,0,0,0,27,0,121,8,-1,0,3,0
34814,38,4,2,2,0,1704.0,0,0,0,1,11,222,1,-1,0,3,0
34815,39,1,1,0,0,0.0,1,0,2,6,8,262,2,-1,0,3,0
34817,50,1,1,1,0,-26.0,1,0,0,8,8,301,2,-1,0,3,0
34818,56,11,1,3,0,33.0,0,0,1,31,5,26,15,-1,0,3,0
34819,70,5,0,1,0,0.0,0,0,0,8,11,206,1,-1,0,3,1
34820,45,0,2,1,0,-101.0,1,0,0,7,8,101,1,301,1,0,0
34821,27,4,2,2,0,80.0,0,0,0,27,8,188,2,-1,0,3,0
34822,36,9,2,2,0,306.0,0,0,0,14,1,111,2,-1,0,3,0
34823,48,11,1,3,0,2261.0,0,0,2,18,6,445,3,-1,0,3,0
34824,32,9,2,2,0,47.0,1,0,0,3,3,693,7,204,3,0,0
34825,40,9,1,2,0,180.0,1,1,0,21,9,48,4,-1,0,3,0
34827,41,4,2,2,0,203.0,0,0,0,5,7,90,2,-1,0,3,0
34829,36,1,1,1,0,504.0,1,0,2,8,8,481,2,-1,0,3,0
34830,26,9,1,1,0,-293.0,1,1,2,5,6,64,2,-1,0,3,0
34831,30,0,2,1,0,43.0,1,0,0,14,8,91,1,370,2,0,0
34832,36,0,2,1,0,8785.0,1,0,0,20,9,425,2,-1,0,3,0
34833,35,6,1,1,0,0.0,0,0,0,12,1,64,2,-1,0,3,0
34834,39,4,0,2,0,5009.0,1,0,0,18,9,255,2,126,2,0,0
34835,56,0,0,1,1,-435.0,1,1,2,9,8,185,2,-1,0,3,0
34836,31,4,2,2,0,30.0,0,0,0,8,1,161,2,-1,0,3,0
34837,34,4,1,0,0,2026.0,1,0,2,17,6,100,8,-1,0,3,0
34838,30,8,2,2,0,3115.0,0,0,1,13,1,217,2,-1,0,3,0
34839,37,4,2,2,0,1027.0,1,0,0,2,7,313,1,152,2,2,1
34840,37,9,2,1,0,3.0,1,0,0,8,1,90,5,-1,0,3,0
34841,33,1,1,1,0,91.0,1,0,0,14,0,283,2,-1,0,3,0
34842,44,4,0,2,0,-710.0,1,0,0,10,5,183,1,-1,0,3,0
34843,40,7,1,0,0,523.0,1,1,2,19,8,249,2,-1,0,3,0
34844,34,9,2,2,0,783.0,0,0,0,8,5,281,1,-1,0,3,0
34845,42,1,0,0,0,301.0,1,0,0,17,5,1175,2,-1,0,3,1
34846,38,1,1,0,0,498.0,1,0,2,29,8,107,2,-1,0,3,0
34848,58,9,1,0,0,16119.0,0,0,1,20,9,188,2,-1,0,3,0
34849,46,1,1,1,0,1728.0,1,0,2,26,8,50,2,-1,0,3,0
34850,23,8,2,1,0,0.0,0,0,0,30,0,297,1,83,6,2,1
34851,34,4,2,2,0,478.0,1,0,0,22,1,73,2,-1,0,3,0
34852,41,0,0,1,0,270.0,1,0,0,6,0,143,1,336,1,0,0
34853,49,4,1,2,0,276.0,0,0,0,27,1,62,5,-1,0,3,0
34854,32,4,2,2,0,-307.0,1,1,0,7,8,447,2,346,2,0,0
34855,30,10,1,0,0,1787.0,0,0,0,19,10,79,1,-1,0,3,0
34856,39,0,2,1,0,113.0,1,0,2,6,8,342,1,-1,0,3,0
34857,39,4,1,2,0,1802.0,0,0,0,25,4,129,2,97,2,0,0
34858,36,6,2,2,0,134.0,0,1,2,1,6,36,2,-1,0,3,0
34859,47,7,1,1,0,459.0,0,0,0,19,1,599,2,-1,0,3,0
34860,37,4,1,1,0,1180.0,1,1,0,1,0,786,1,135,1,1,0
34861,40,0,1,1,0,2574.0,1,0,0,15,8,432,1,176,1,0,1
34862,31,9,2,2,0,438.0,1,0,0,20,9,165,1,100,2,0,0
34863,31,1,1,1,0,297.0,1,0,2,12,8,480,1,-1,0,3,0
34864,30,10,1,1,0,142.0,1,0,2,20,8,350,2,-1,0,3,0
34865,53,9,1,2,0,476.0,1,0,0,28,4,160,1,-1,0,3,0
34867,52,4,0,2,0,2104.0,0,0,0,3,6,210,2,-1,0,3,1
34868,45,1,0,0,0,102.0,1,0,0,11,8,282,1,-1,0,3,0
34869,27,4,1,2,0,145.0,0,0,0,29,4,103,1,-1,0,3,0
34870,38,9,1,1,0,728.0,1,0,0,18,9,286,1,181,2,1,0
34871,54,1,1,0,0,714.0,0,0,0,5,8,225,1,-1,0,3,0
34872,35,4,1,2,0,193.0,1,0,0,30,0,565,1,13,1,0,1
34873,44,1,1,0,0,318.0,0,0,1,22,5,287,2,-1,0,3,0
34874,31,4,2,2,0,0.0,0,0,0,25,1,11,16,-1,0,3,0
34875,42,9,1,1,0,9324.0,0,0,0,27,1,67,4,-1,0,3,0
34876,60,9,1,1,0,216.0,1,1,0,2,3,214,1,-1,0,3,0
34877,31,1,1,1,0,92.0,1,0,2,16,8,688,1,-1,0,3,1
34878,28,4,1,2,0,893.0,0,0,0,18,4,204,2,94,2,2,0
34879,32,9,2,2,0,471.0,0,0,0,14,4,67,1,-1,0,3,0
34880,32,0,2,1,0,781.0,0,0,0,20,9,305,1,-1,0,3,0
34881,48,1,1,1,0,1230.0,1,1,2,7,8,152,3,-1,0,3,0
34882,39,4,0,2,0,-980.0,1,0,0,4,3,52,2,260,1,0,0
34884,59,0,0,1,0,3304.0,1,0,2,2,6,250,2,-1,0,3,0
34885,50,1,1,0,0,421.0,1,0,0,21,5,445,4,-1,0,3,0
34886,8,8,1,3,0,-7.0,0,0,1,31,5,41,6,-1,0,3,0
34887,42,7,1,1,0,-43.0,1,1,2,27,8,363,3,-1,0,3,0
34888,24,1,1,1,0,32.0,0,0,2,13,8,264,3,-1,0,3,0
34889,27,4,2,2,0,406.0,0,0,0,9,3,269,9,-1,0,3,0
34890,23,1,2,0,0,8627.0,1,0,2,3,6,281,1,-1,0,3,0
34891,36,9,0,1,0,487.0,0,1,0,11,1,268,3,-1,0,3,0
34892,32,1,2,1,0,-83.0,1,0,2,9,8,116,3,-1,0,3,0
34893,59,4,1,2,0,220.0,1,0,1,16,5,30,2,-1,0,3,0
34894,36,9,1,1,0,-90.0,1,0,0,28,5,110,3,-1,0,3,0
34895,44,1,1,1,0,669.0,1,0,0,13,8,15,7,-1,0,3,0
34896,39,7,1,1,0,1179.0,0,0,0,25,8,284,1,-1,0,3,1
34897,59,5,0,1,0,5583.0,1,0,0,30,0,720,1,-1,0,3,1
34898,48,9,0,1,0,168.0,1,1,0,15,8,100,2,361,1,1,0
34899,56,0,0,1,0,-429.0,0,1,0,23,5,229,4,-1,0,3,0
34900,60,3,1,0,0,182.0,0,0,0,9,1,182,2,95,11,0,0
34901,22,8,2,1,0,2589.0,1,0,0,15,8,239,1,352,1,1,0
34902,30,9,2,1,0,73.0,0,1,0,26,1,43,2,-1,0,3,0
34903,36,1,1,1,0,0.0,1,1,0,20,0,240,1,326,1,2,0
34904,49,1,1,0,0,4134.0,0,0,2,20,6,40,2,-1,0,3,0
34905,40,1,1,0,0,3693.0,1,0,2,30,8,57,10,-1,0,3,0
34906,40,9,1,2,0,0.0,1,1,0,20,9,286,6,191,2,0,0
34907,38,4,1,2,0,14352.0,0,0,2,6,11,8,1,-1,0,3,0
34908,31,0,1,1,0,1364.645545435511,1,0,0,5,6,89,2,-1,0,3,0
34909,38,9,1,2,0,0.0,0,0,0,22,1,82,6,-1,0,3,0
34910,25,0,2,1,0,0.0,1,0,2,6,6,172,2,-1,0,3,0
34911,26,4,2,0,0,71.0,0,0,2,17,6,390,2,-1,0,3,0
34912,51,0,2,3,0,196.0,0,0,2,11,6,98,1,-1,0,3,0
34913,43,7,2,1,0,518.0,1,0,0,11,8,295,1,370,1,0,0
34914,59,4,1,2,0,98417.0,0,0,1,20,9,145,5,-1,0,3,0
34915,30,4,2,2,0,0.0,0,0,0,8,1,88,5,-1,0,3,0
34916,28,0,1,1,1,105.0,0,0,0,16,5,130,1,-1,0,3,0
34917,46,6,1,2,0,0.0,1,1,0,17,9,258,1,-1,0,3,0
34918,33,9,2,2,0,81.0,0,0,0,18,5,287,1,-1,0,3,0
34919,57,5,1,0,0,1364.645545435511,1,0,0,4,3,75,1,190,6,0,0
34920,56,1,1,1,0,297.0,0,1,1,27,1,220,16,-1,0,3,0
34921,34,0,1,0,0,412.0,1,0,0,13,8,217,1,287,2,0,0
34922,54,1,1,0,0,348.0,1,0,2,5,8,579,2,-1,0,3,0
34923,38,0,1,0,0,0.0,1,1,1,25,5,163,5,-1,0,3,0
34924,29,4,2,2,0,637.0,1,0,0,3,6,340,1,119,1,0,1
34925,59,1,1,1,0,0.0,0,0,2,18,6,368,1,-1,0,3,0
34926,40,7,1,1,0,1836.0,1,0,0,12,8,750,2,-1,0,3,1
34927,30,1,2,1,0,332.0,0,0,0,14,5,465,3,-1,0,3,0
34928,37,0,2,1,0,22.0,1,0,0,7,8,28,2,289,5,0,0
34929,46,4,1,2,0,375.0,0,0,0,9,5,130,1,-1,0,3,0
34931,38,0,2,2,0,45789.0,0,0,1,21,5,21,31,-1,0,3,0
34932,34,0,2,1,0,43.0,1,0,2,28,11,6,1,-1,0,3,0
34933,54,1,1,1,0,10.0,1,0,0,18,1,195,4,-1,0,3,0
34934,32,4,2,2,0,935.0,0,0,0,10,1,161,2,375,5,0,1
34935,47,1,1,0,0,206.0,1,0,2,6,8,152,1,-1,0,3,0
34937,71,5,1,1,0,1696.0,0,0,0,6,10,486,1,-1,0,3,1
34938,40,9,2,1,0,768.0,0,1,2,14,8,749,2,-1,0,3,0
34939,26,8,2,2,0,5741.0,0,0,0,25,8,327,1,-1,0,3,0
34940,59,4,1,2,0,1978.0,1,0,0,20,1,928,1,-1,0,3,0
34941,33,7,1,1,0,334.0,1,0,2,3,6,23,1,-1,0,3,0
34943,34,1,2,1,0,341.0,1,0,2,8,8,195,1,-1,0,3,0
34944,34,4,1,2,0,8000.0,0,0,0,12,3,291,1,260,2,0,1
34945,32,4,1,2,0,6449.0,0,0,1,19,9,385,2,-1,0,3,0
34946,45,4,0,1,0,705.0,0,0,0,20,1,132,4,-1,0,3,0
34947,59,1,1,1,0,202.0,1,0,2,7,8,173,1,-1,0,3,0
34948,51,4,0,1,0,-175.0,1,1,2,23,8,270,1,-1,0,3,0
34949,28,0,2,1,0,1277.0,0,0,0,26,7,475,1,-1,0,3,1
34950,45,9,0,1,0,12389.0,0,1,0,8,5,711,1,-1,0,3,0
34951,30,8,2,1,0,25.0,0,0,1,30,0,44,1,-1,0,3,0
34952,32,1,1,1,0,1364.645545435511,0,0,0,10,5,269,1,-1,0,3,0
34953,33,4,2,2,0,1308.0,0,0,0,7,1,194,6,-1,0,3,0
34954,83,5,0,0,0,20.0,0,0,0,27,9,65,3,-1,0,3,0
34955,50,10,0,1,0,32.0,0,0,0,4,1,282,2,-1,0,3,0
34956,56,4,1,2,0,15520.0,0,0,0,18,9,420,1,-1,0,3,0
34957,27,9,2,2,0,3083.0,1,0,2,29,8,244,2,-1,0,3,0
34958,50,4,1,2,0,346.0,0,0,0,4,8,76,2,87,1,2,0
34959,59,4,0,2,0,866.0,0,0,0,28,1,46,3,-1,0,3,0
34960,49,1,1,0,0,762.0,1,0,0,7,8,373,2,360,4,0,0
34961,36,6,1,1,0,611.0,0,0,0,11,5,126,2,-1,0,3,0
34962,49,0,1,3,0,1101.0,0,0,0,18,1,29,3,-1,0,3,0
34963,56,5,1,1,0,1678.0,1,0,2,15,8,79,1,-1,0,3,0
34964,35,1,2,1,0,507.0,0,0,2,17,6,43,6,-1,0,3,0
34965,32,0,1,1,0,198.0,0,0,0,16,5,132,2,-1,0,3,0
34966,27,4,2,2,0,3347.0,0,0,0,18,8,311,1,-1,0,3,0
34968,52,3,1,2,0,43.0,0,0,0,30,5,32,2,-1,0,3,0
34970,42,1,0,1,0,-580.0,1,1,0,13,8,172,1,-1,0,3,0
34971,46,4,0,2,0,25.0,0,0,2,17,6,564,2,-1,0,3,0
34973,82,5,0,0,0,0.0,0,0,1,15,7,506,2,195,1,1,1
34974,32,9,1,1,0,14.0,0,0,0,22,1,313,6,-1,0,3,0
