age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47.0,technician,married,secondary,0,0.0,0,0,unknown,11,nov,74,1.0,0,0,unknown,0
61.0,retired,married,secondary,0,286.0,0,0,cellular,7,oct,525,1.0,0,0,unknown,0
62.0,housemaid,married,tertiary,0,1528.0,0,0,cellular,14,apr,496,1.0,0,0,unknown,1
35.0,,single,secondary,0,538.0,1,0,cellular,4,may,313,2.0,0,0,unknown,0
32.0,technician,single,tertiary,0,-311.0,0,0,cellular,18,nov,218,2.0,0,0,unknown,0
41.0,management,married,tertiary,0,5936.0,0,0,cellular,29,aug,709,11.0,0,0,unknown,0
47.0,management,single,tertiary,0,153.0,1,0,,18,nov,192,2.0,0,0,unknown,0
40.0,services,divorced,secondary,0,694.0,1,0,cellular,31,jul,75,14.0,0,0,unknown,0
33.0,management,single,tertiary,0,7114.0,1,0,cellular,5,feb,271,2.0,1,0,other,0
29.0,management,single,tertiary,0,172.0,1,0,telephone,13,may,34,8.0,0,0,unknown,0
40.0,technician,married,secondary,0,-357.0,1,0,cellular,16,jul,700,4.0,0,0,unknown,1
45.0,technician,married,tertiary,0,43.0,1,0,unknown,6,jun,184,4.0,0,0,unknown,0
30.0,blue-collar,single,secondary,0,906.0,1,1,unknown,21,may,218,7.0,0,0,unknown,0
44.0,blue-collar,single,primary,0,0.0,1,0,cellular,24,jul,184,1.0,0,0,unknown,0
39.0,management,single,tertiary,0,-50.0,1,0,unknown,27,may,59,1.0,0,0,unknown,0
56.0,services,married,secondary,0,144.0,0,0,cellular,6,aug,184,2.0,0,0,unknown,0
57.0,retired,married,secondary,0,975.0,0,0,cellular,16,jul,166,1.0,0,0,unknown,0
41.0,technician,divorced,secondary,0,,0,0,cellular,20,aug,261,2.0,0,0,unknown,0
56.0,unemployed,married,secondary,0,972.0,0,0,cellular,30,jan,52,2.0,0,0,unknown,0
42.0,services,single,secondary,0,247.0,1,0,cellular,31,jul,114,2.0,0,0,unknown,0
43.0,unemployed,married,secondary,0,174.0,0,1,cellular,19,aug,308,2.0,0,0,unknown,0
28.0,management,single,tertiary,0,6784.0,0,0,cellular,1,oct,502,1.0,1,0,other,1
,unemployed,single,tertiary,0,0.0,1,0,cellular,6,may,124,1.0,0,0,unknown,0
35.0,management,single,tertiary,0,252.0,1,0,cellular,8,aug,89,2.0,0,0,unknown,0
54.0,blue-collar,divorced,primary,0,10374.0,1,0,cellular,20,nov,283,2.0,1,0,other,0
37.0,management,married,tertiary,0,1352.0,0,0,cellular,1,jun,93,1.0,1,0,success,0
40.0,technician,divorced,secondary,0,6.0,0,0,cellular,27,aug,26,16.0,0,0,unknown,0
34.0,services,married,secondary,0,1337.0,0,0,cellular,17,dec,330,2.0,1,0,success,1
32.0,technician,married,secondary,0,-213.0,1,0,cellular,28,aug,310,7.0,0,0,unknown,0
59.0,technician,divorced,secondary,0,0.0,0,0,cellular,29,aug,126,,0,0,unknown,0
46.0,blue-collar,divorced,secondary,0,138.0,0,0,cellular,19,nov,277,1.0,0,0,unknown,0
31.0,services,married,secondary,0,393.0,0,0,cellular,14,jul,328,2.0,0,0,unknown,0
46.0,admin.,married,secondary,0,179.0,1,0,cellular,29,jan,194,4.0,1,0,other,0
45.0,management,single,tertiary,0,4831.0,0,0,cellular,29,jan,479,11.0,0,0,unknown,1
25.0,management,single,tertiary,0,943.0,0,0,cellular,30,apr,512,1.0,0,0,unknown,1
46.0,,married,primary,0,0.0,0,0,telephone,2,feb,161,1.0,0,0,unknown,0
58.0,blue-collar,married,secondary,0,144.0,0,1,cellular,25,jul,71,2.0,0,0,unknown,0
60.0,management,married,tertiary,0,340.0,0,1,cellular,10,jul,361,2.0,0,0,unknown,0
29.0,management,married,tertiary,0,205.0,0,0,cellular,4,jun,787,1.0,0,0,unknown,1
29.0,admin.,single,secondary,0,405.0,1,0,cellular,15,may,-1,1.0,1,0,other,0
28.0,services,single,secondary,0,2954.0,1,0,unknown,28,may,149,2.0,0,0,unknown,0
52.0,management,married,primary,0,0.0,0,0,unknown,5,jun,85,3.0,0,0,unknown,0
30.0,services,married,secondary,0,10667.0,0,0,cellular,20,nov,140,1.0,0,0,unknown,0
38.0,technician,single,secondary,0,12.0,1,0,unknown,28,may,150,2.0,0,0,unknown,0
30.0,technician,married,secondary,0,3123.0,1,0,cellular,15,may,49,2.0,1,0,other,0
55.0,blue-collar,divorced,secondary,0,4053.0,0,0,unknown,6,jun,182,2.0,0,0,unknown,0
34.0,blue-collar,married,secondary,0,,0,0,cellular,6,aug,938,2.0,0,0,unknown,1
51.0,blue-collar,married,secondary,0,707.0,1,0,telephone,13,may,97,5.0,0,0,unknown,0
38.0,services,married,secondary,0,387.0,1,0,cellular,20,apr,10,3.0,0,0,unknown,0
45.0,management,married,tertiary,0,385.0,0,1,cellular,31,jul,12,16.0,0,0,unknown,0
36.0,technician,married,secondary,0,632.0,1,0,cellular,19,aug,306,2.0,0,0,unknown,0
42.0,management,single,tertiary,0,4264.0,1,0,unknown,28,may,882,1.0,0,0,unknown,0
38.0,management,married,tertiary,0,12877.0,0,0,unknown,17,jun,118,3.0,0,0,unknown,0
54.0,administrator,married,secondary,0,812.0,1,1,cellular,31,jul,83,6.0,0,0,unknown,0
60.0,technician,married,secondary,0,824.0,1,0,cellular,9,aug,265,1.0,1,1,success,1
45.0,blue-collar,married,secondary,0,521.0,1,0,unknown,17,jun,259,3.0,0,0,unknown,0
28.0,blue-collar,married,secondary,0,,1,1,unknown,5,may,262,1.0,0,0,unknown,0
33.0,admin.,single,secondary,0,434.0,1,0,unknown,20,may,351,1.0,0,0,unknown,0
29.0,entrepreneur,married,secondary,0,0.0,1,0,unknown,19,jun,211,1.0,0,0,unknown,0
33.0,technician,divorced,secondary,0,-119.0,1,0,unknown,27,may,150,1.0,0,0,unknown,0
36.0,management,married,tertiary,0,591.0,1,0,cellular,25,aug,109,5.0,0,0,unknown,0
38.0,entrepreneur,single,tertiary,0,243.0,0,1,unknown,5,may,174,1.0,0,0,unknown,0
40.0,management,married,tertiary,0,572.0,0,0,cellular,2,feb,133,3.0,0,0,other,0
37.0,technician,single,tertiary,0,6889.0,1,0,cellular,21,nov,1221,1.0,0,0,unknown,0
26.0,admin.,married,secondary,0,2469.0,0,0,cellular,16,jul,136,8.0,0,0,unknown,0
55.0,management,married,tertiary,0,1402.0,1,0,cellular,11,may,125,2.0,1,0,failure,0
43.0,blue-collar,married,primary,0,1558.0,1,0,unknown,12,may,110,3.0,0,0,unknown,0
35.0,management,married,tertiary,0,2161.0,0,0,cellular,9,sep,569,3.0,0,0,unknown,1
54.0,admin.,married,tertiary,0,19.0,0,0,cellular,26,aug,131,2.0,0,0,unknown,0
32.0,services,divorced,secondary,0,41.0,1,0,cellular,3,feb,251,4.0,1,1,other,0
53.0,administrator,single,primary,0,0.0,1,0,cellular,7,may,176,1.0,1,0,other,0
29.0,blue-collar,married,secondary,0,940.0,1,1,cellular,15,may,382,1.0,0,0,unknown,1
39.0,management,single,tertiary,0,633.0,0,0,cellular,19,nov,105,2.0,1,0,failure,0
,self-employed,single,secondary,0,933.0,1,0,cellular,7,may,463,2.0,0,0,unknown,0
34.0,technician,married,secondary,0,384.0,1,0,cellular,6,sep,127,2.0,1,0,other,0
47.0,technician,married,secondary,0,338.0,0,1,cellular,11,jul,344,2.0,0,0,unknown,0
31.0,admin.,single,secondary,0,547.0,1,0,cellular,29,jan,272,1.0,0,0,unknown,0
46.0,management,single,tertiary,0,187.0,1,0,unknown,5,may,113,2.0,0,0,unknown,0
36.0,services,married,secondary,0,184.0,1,0,unknown,7,may,128,3.0,0,0,unknown,0
48.0,management,married,primary,0,606.0,0,0,cellular,7,sep,589,3.0,1,0,failure,0
32.0,services,single,secondary,0,1940.0,1,0,unknown,23,may,215,2.0,0,0,unknown,0
34.0,blue-collar,married,secondary,0,270.0,1,1,unknown,6,may,159,1.0,0,0,unknown,0
42.0,administrator,single,unknown,0,297.0,1,0,unknown,29,may,106,1.0,0,0,unknown,0
41.0,blue-collar,married,secondary,0,1293.0,0,0,telephone,31,jul,350,15.0,0,0,unknown,0
25.0,,married,secondary,0,2228.0,1,0,cellular,23,jul,754,1.0,0,0,unknown,1
24.0,management,single,tertiary,0,1085.0,0,1,cellular,7,may,95,6.0,0,0,unknown,0
34.0,unemployed,single,secondary,0,,0,0,cellular,17,nov,63,2.0,0,0,unknown,0
34.0,blue-collar,single,tertiary,0,42.0,0,0,cellular,5,aug,297,1.0,0,0,unknown,0
51.0,management,married,tertiary,0,3134.0,0,0,unknown,19,jun,92,3.0,0,0,unknown,0
31.0,blue-collar,married,secondary,0,3659.0,0,0,unknown,2,jun,180,1.0,0,0,unknown,0
35.0,services,single,secondary,0,1354.0,0,1,cellular,21,nov,278,6.0,0,0,unknown,0
40.0,technician,single,tertiary,0,1175.0,0,0,cellular,14,apr,184,1.0,0,0,unknown,1
34.0,services,single,secondary,0,0.0,1,0,unknown,5,may,142,1.0,0,0,unknown,0
,,single,tertiary,0,39.0,0,0,cellular,26,may,396,3.0,0,0,unknown,1
31.0,technician,married,secondary,0,439.0,0,0,unknown,4,oct,5,1.0,0,0,unknown,0
38.0,management,divorced,tertiary,0,554.0,0,0,cellular,21,nov,45,1.0,1,0,failure,0
30.0,housemaid,single,tertiary,0,3362.0,0,0,cellular,12,aug,101,2.0,0,0,unknown,0
31.0,management,married,tertiary,0,512.0,1,0,cellular,14,aug,96,,0,0,unknown,0
28.0,management,single,tertiary,0,150.0,1,0,unknown,8,may,491,1.0,0,1,unknown,0
55.0,blue-collar,married,unknown,0,6134.0,0,0,cellular,6,aug,127,2.0,0,0,unknown,0
26.0,admin.,single,secondary,0,681.0,1,0,cellular,14,may,336,2.0,1,0,failure,0
38.0,,divorced,tertiary,0,219.0,1,0,cellular,10,jul,478,1.0,0,0,unknown,0
37.0,blue-collar,single,secondary,0,1184.0,1,0,cellular,20,nov,149,2.0,0,0,unknown,0
38.0,blue-collar,divorced,secondary,0,1344.0,1,0,cellular,15,apr,942,2.0,0,0,unknown,0
36.0,blue-collar,married,secondary,0,2774.0,1,0,cellular,16,apr,172,1.0,0,0,unknown,0
39.0,unemployed,married,primary,0,408.0,1,0,unknown,6,may,53,1.0,0,0,unknown,0
37.0,,single,secondary,0,9.0,1,0,cellular,14,may,165,1.0,0,0,unknown,0
56.0,administrator,married,secondary,0,33.0,1,0,cellular,19,aug,97,2.0,0,0,unknown,0
29.0,blue-collar,single,secondary,0,4574.0,1,0,unknown,16,may,217,2.0,0,0,unknown,0
53.0,blue-collar,divorced,primary,0,-1.0,1,0,cellular,2,feb,138,3.0,0,0,other,0
53.0,admin.,divorced,secondary,0,223.0,1,1,cellular,22,jul,534,1.0,0,0,unknown,0
49.0,management,married,tertiary,0,,0,0,cellular,18,nov,79,1.0,0,0,unknown,0
30.0,technician,single,secondary,0,0.0,0,0,cellular,8,aug,216,2.0,0,0,unknown,0
47.0,management,married,secondary,0,1144.0,0,1,cellular,29,jan,324,1.0,0,0,unknown,0
49.0,management,married,tertiary,0,395.0,0,0,cellular,10,dec,336,5.0,0,0,unknown,1
35.0,blue-collar,married,secondary,0,-102.0,1,0,cellular,14,jul,334,3.0,0,0,unknown,0
60.0,retired,married,secondary,0,-1110.0,1,0,unknown,6,jun,143,2.0,0,0,unknown,0
,admin.,married,secondary,0,105.0,0,1,cellular,21,aug,74,2.0,0,0,unknown,0
49.0,blue-collar,married,secondary,0,24.0,0,1,cellular,27,aug,168,3.0,0,0,unknown,0
34.0,blue-collar,married,primary,0,2720.0,1,0,cellular,16,apr,115,2.0,1,0,failure,0
29.0,management,married,tertiary,0,250.0,1,0,,31,mar,371,2.0,1,0,other,0
34.0,technician,married,tertiary,0,23.0,0,0,cellular,22,aug,289,6.0,0,0,unknown,0
32.0,blue-collar,married,secondary,0,36.0,1,0,cellular,18,may,116,4.0,0,0,unknown,0
,technician,single,secondary,0,214.0,1,0,cellular,14,may,335,1.0,0,0,unknown,0
37.0,,married,secondary,0,250.0,1,0,cellular,10,aug,70,1.0,0,0,unknown,0
57.0,technician,single,tertiary,0,711.0,0,0,unknown,25,jun,411,1.0,0,0,unknown,0
27.0,administrator,single,tertiary,0,4991.0,1,0,cellular,13,feb,123,1.0,0,0,unknown,0
34.0,management,single,tertiary,0,1350.0,1,0,unknown,21,may,68,1.0,0,0,unknown,0
39.0,blue-collar,married,secondary,0,300.0,1,0,cellular,14,may,506,1.0,0,0,unknown,0
30.0,management,single,tertiary,0,3045.0,0,0,cellular,18,aug,189,7.0,0,0,unknown,0
43.0,technician,single,unknown,0,572.0,0,0,cellular,17,nov,80,2.0,0,0,unknown,0
37.0,self-employed,married,tertiary,0,137.0,0,0,cellular,13,aug,244,6.0,0,0,unknown,0
57.0,retired,married,secondary,0,63.0,0,0,cellular,27,aug,91,2.0,0,0,unknown,0
26.0,entrepreneur,married,secondary,0,1.0,1,0,cellular,24,jul,70,2.0,0,0,unknown,0
48.0,housemaid,married,primary,0,379.0,0,0,cellular,17,jul,402,2.0,0,0,unknown,0
32.0,blue-collar,married,primary,0,80.0,1,0,unknown,20,may,614,2.0,0,0,unknown,0
23.0,services,single,secondary,0,31.0,0,0,cellular,1,jun,192,1.0,0,0,unknown,1
37.0,self-employed,married,tertiary,0,1510.0,1,0,unknown,3,jun,88,2.0,0,0,unknown,0
32.0,technician,single,secondary,0,0.0,0,0,cellular,3,feb,446,1.0,0,0,unknown,0
55.0,technician,married,secondary,0,0.0,1,1,cellular,1,jun,106,1.0,1,0,success,0
52.0,technician,married,tertiary,0,646.0,1,0,cellular,20,apr,220,1.0,0,0,unknown,0
51.0,management,single,tertiary,0,4305.0,1,0,cellular,4,may,126,1.0,0,0,unknown,0
38.0,technician,married,tertiary,0,1042.0,1,0,cellular,4,feb,419,2.0,0,0,unknown,0
40.0,blue-collar,married,secondary,0,60.0,0,1,cellular,25,jul,36,1.0,0,0,unknown,0
34.0,admin.,single,secondary,0,1504.0,1,0,unknown,12,may,395,3.0,0,0,unknown,0
43.0,services,married,secondary,0,0.0,1,0,unknown,27,may,129,1.0,0,0,unknown,0
50.0,blue-collar,married,secondary,0,6288.0,0,0,cellular,28,aug,20,14.0,0,0,unknown,0
53.0,housemaid,single,tertiary,0,,0,0,unknown,6,jun,527,2.0,0,0,unknown,0
31.0,management,single,tertiary,0,816.0,1,0,cellular,26,may,302,1.0,0,0,failure,0
37.0,,married,primary,0,1720.0,1,0,unknown,2,jun,118,1.0,0,0,unknown,0
50.0,blue-collar,divorced,primary,0,-10.0,0,1,cellular,10,jul,369,6.0,0,0,unknown,0
59.0,housemaid,divorced,unknown,0,873.0,1,0,unknown,7,may,152,3.0,0,0,unknown,0
,technician,single,tertiary,0,200.0,0,0,cellular,3,jun,508,1.0,0,0,unknown,0
38.0,technician,married,secondary,0,1097.0,0,1,cellular,7,aug,186,3.0,0,0,unknown,0
43.0,blue-collar,married,secondary,0,408.0,1,0,unknown,14,sep,6,1.0,1,0,other,0
39.0,technician,married,secondary,0,,1,0,cellular,8,sep,108,2.0,1,0,success,1
57.0,management,married,tertiary,0,246.0,1,0,cellular,23,jul,322,2.0,0,0,unknown,0
30.0,self-employed,single,tertiary,0,,0,0,cellular,4,aug,222,1.0,0,0,unknown,0
19.0,student,single,primary,0,1247.0,0,0,cellular,23,apr,94,1.0,0,0,unknown,0
30.0,blue-collar,married,primary,0,837.0,1,0,cellular,15,apr,190,2.0,0,0,unknown,0
59.0,retired,divorced,primary,0,643.0,1,0,unknown,13,may,354,2.0,0,0,unknown,0
32.0,self-employed,married,secondary,0,329.0,1,0,telephone,15,may,166,4.0,0,0,unknown,0
32.0,technician,single,tertiary,0,548.0,0,0,cellular,18,aug,377,7.0,0,0,unknown,0
42.0,blue-collar,married,primary,0,1978.0,1,0,cellular,20,apr,68,4.0,0,0,unknown,0
,blue-collar,married,primary,0,242.0,1,0,unknown,16,may,214,4.0,0,0,unknown,0
43.0,blue-collar,married,primary,0,991.0,1,0,cellular,14,may,111,2.0,0,0,unknown,0
41.0,blue-collar,married,primary,0,795.0,1,1,cellular,16,apr,150,1.0,0,0,unknown,0
42.0,unemployed,married,primary,0,2636.0,0,0,cellular,17,nov,178,2.0,1,0,failure,0
39.0,management,married,tertiary,0,151.0,1,0,unknown,21,may,692,1.0,0,0,unknown,0
58.0,management,married,secondary,0,2739.0,1,0,cellular,30,jul,86,6.0,0,0,unknown,0
48.0,housemaid,married,primary,0,283.0,1,0,telephone,30,jul,383,7.0,0,0,unknown,0
34.0,blue-collar,married,secondary,0,2495.0,1,0,unknown,23,may,924,1.0,0,0,unknown,1
47.0,unknown,single,unknown,0,172.0,0,0,telephone,2,jun,23,1.0,0,0,unknown,0
37.0,management,divorced,tertiary,0,1170.0,1,1,cellular,18,may,106,1.0,0,0,unknown,0
55.0,housemaid,divorced,primary,0,2014.0,0,0,unknown,17,jun,156,2.0,0,0,unknown,0
34.0,blue-collar,single,secondary,0,89.0,1,1,unknown,21,may,175,2.0,0,1,unknown,0
38.0,admin.,married,secondary,0,11303.0,0,0,cellular,28,dec,473,2.0,1,0,failure,1
36.0,blue-collar,married,secondary,0,,1,1,unknown,20,jun,258,2.0,0,0,unknown,0
31.0,technician,single,tertiary,0,645.0,1,0,cellular,6,may,14,6.0,0,0,unknown,0
35.0,blue-collar,married,unknown,0,-465.0,0,0,cellular,12,may,158,1.0,1,0,failure,0
34.0,management,married,tertiary,0,255.0,0,0,cellular,27,aug,78,9.0,0,0,unknown,0
27.0,admin.,single,secondary,0,4590.0,1,0,cellular,13,aug,75,1.0,1,0,failure,0
34.0,blue-collar,married,secondary,0,1257.0,1,0,unknown,26,may,109,7.0,0,0,unknown,0
42.0,retired,married,primary,0,127.0,0,1,cellular,17,jul,199,2.0,0,0,unknown,0
32.0,blue-collar,married,secondary,0,1005.0,0,0,cellular,12,may,215,1.0,0,0,unknown,0
55.0,blue-collar,married,secondary,0,12401.0,0,0,telephone,5,nov,111,9.0,1,0,other,0
50.0,admin.,married,secondary,0,176.0,0,0,cellular,29,jul,155,2.0,0,0,unknown,0
38.0,technician,single,secondary,0,8637.0,1,0,cellular,13,may,193,1.0,0,0,unknown,0
50.0,technician,married,secondary,0,156.0,0,1,cellular,14,jul,1130,3.0,0,0,unknown,1
35.0,self-employed,single,tertiary,0,398.0,0,0,cellular,5,jul,101,3.0,0,0,unknown,0
48.0,blue-collar,married,secondary,0,5306.0,1,0,cellular,18,may,66,2.0,1,0,failure,0
39.0,unemployed,single,tertiary,0,97.0,1,1,unknown,26,may,379,,0,0,unknown,0
33.0,technician,divorced,secondary,0,140.0,1,0,unknown,5,may,227,1.0,0,0,unknown,0
41.0,blue-collar,married,primary,0,194.0,1,0,cellular,12,may,201,1.0,0,0,unknown,0
44.0,management,married,tertiary,0,7485.0,0,0,cellular,5,aug,187,2.0,0,0,unknown,0
33.0,self-employed,single,tertiary,0,658.0,1,0,cellular,12,apr,93,1.0,1,0,success,0
,technician,married,secondary,0,59.0,1,0,unknown,19,may,18,1.0,0,0,unknown,0
41.0,technician,married,secondary,0,417.0,0,0,cellular,27,aug,77,,0,0,unknown,0
38.0,admin.,married,secondary,0,1839.0,0,0,unknown,23,may,63,2.0,0,0,unknown,0
29.0,entrepreneur,married,tertiary,0,0.0,1,0,cellular,24,jul,36,1.0,0,0,unknown,0
46.0,admin.,divorced,secondary,0,660.0,1,0,cellular,29,jan,1026,1.0,1,0,failure,0
25.0,administrator,married,secondary,0,541.0,1,0,cellular,15,may,607,1.0,1,0,failure,0
37.0,technician,single,secondary,0,363.0,1,0,unknown,23,may,110,3.0,0,0,unknown,0
,technician,married,secondary,0,8417.0,1,0,unknown,14,may,435,1.0,0,0,unknown,0
48.0,services,married,secondary,0,1555.0,0,0,cellular,2,feb,121,1.0,0,0,unknown,0
46.0,unemployed,single,tertiary,0,1808.0,0,0,cellular,21,nov,221,1.0,0,0,unknown,0
31.0,self-employed,single,tertiary,0,1820.0,1,0,unknown,20,may,68,1.0,0,1,unknown,0
58.0,blue-collar,married,secondary,0,602.0,1,0,cellular,13,may,201,1.0,0,0,unknown,0
46.0,blue-collar,divorced,primary,0,452.0,1,0,unknown,9,may,113,4.0,0,0,unknown,0
53.0,services,married,secondary,0,2925.0,1,0,unknown,15,may,1392,4.0,0,0,unknown,0
34.0,technician,single,tertiary,0,370.0,1,0,cellular,8,aug,155,2.0,0,0,unknown,0
50.0,technician,divorced,secondary,0,1303.0,0,0,telephone,30,jul,274,2.0,0,0,unknown,0
52.0,blue-collar,married,secondary,0,,1,1,unknown,19,may,107,2.0,0,0,unknown,0
24.0,administrator,single,secondary,0,99.0,0,0,cellular,4,may,65,3.0,1,0,failure,0
37.0,technician,married,secondary,0,,1,0,unknown,6,may,183,5.0,0,0,unknown,0
29.0,blue-collar,married,secondary,0,59.0,1,1,cellular,14,may,100,3.0,1,0,failure,0
23.0,student,single,secondary,0,9216.0,0,0,cellular,5,jun,471,2.0,0,0,unknown,0
46.0,management,married,secondary,0,1363.0,1,1,cellular,7,may,60,4.0,0,0,unknown,0
54.0,technician,married,tertiary,0,417.0,1,0,unknown,16,jun,375,2.0,0,0,unknown,0
,management,married,tertiary,0,0.0,1,0,cellular,28,jul,52,11.0,0,0,unknown,0
52.0,retired,married,unknown,0,3303.0,0,0,unknown,6,jun,33,1.0,0,0,unknown,0
46.0,administrator,single,secondary,0,9326.0,0,1,unknown,9,jun,105,1.0,0,0,unknown,0
28.0,,single,secondary,0,2845.0,1,0,unknown,12,may,182,2.0,0,0,unknown,0
35.0,blue-collar,single,primary,0,-276.0,1,0,cellular,13,may,850,1.0,0,0,unknown,1
55.0,retired,married,tertiary,0,357.0,1,0,cellular,11,aug,526,1.0,1,0,failure,0
37.0,management,single,tertiary,0,62.0,1,0,cellular,2,aug,428,2.0,1,1,success,1
34.0,management,married,tertiary,0,47.0,0,0,cellular,26,may,244,1.0,0,0,unknown,0
29.0,technician,divorced,secondary,0,-95.0,1,0,cellular,2,feb,42,7.0,1,0,other,0
36.0,admin.,single,secondary,0,135.0,1,0,cellular,29,jan,263,2.0,1,0,other,0
34.0,management,married,tertiary,0,690.0,1,0,cellular,1,jun,95,2.0,0,0,unknown,0
43.0,blue-collar,married,secondary,0,95.0,1,0,cellular,18,may,296,1.0,0,0,unknown,0
39.0,blue-collar,,secondary,0,123.0,1,0,unknown,6,jun,165,3.0,0,0,unknown,0
35.0,management,single,secondary,0,81.0,1,0,cellular,29,jan,79,1.0,0,0,unknown,0
36.0,services,married,secondary,0,387.0,1,0,unknown,23,may,232,1.0,0,0,unknown,0
36.0,management,divorced,tertiary,0,8119.0,0,1,cellular,8,aug,118,2.0,0,0,unknown,0
40.0,services,divorced,secondary,0,0.0,1,0,unknown,4,jun,97,1.0,0,0,unknown,0
52.0,blue-collar,married,secondary,0,3622.0,1,1,unknown,23,may,40,7.0,0,0,unknown,0
27.0,technician,single,tertiary,0,2781.0,1,0,cellular,24,may,168,1.0,1,0,failure,1
37.0,management,married,tertiary,0,5432.0,1,1,unknown,20,may,774,1.0,0,0,unknown,0
35.0,technician,married,secondary,0,19.0,1,0,unknown,9,may,130,2.0,0,0,unknown,0
42.0,management,married,tertiary,0,0.0,0,0,cellular,13,aug,325,2.0,0,0,unknown,0
52.0,entrepreneur,married,tertiary,1,-468.0,0,0,cellular,8,jul,534,1.0,0,0,unknown,1
45.0,management,married,tertiary,0,1447.0,1,1,cellular,7,jul,461,2.0,0,0,unknown,0
39.0,admin.,single,secondary,0,0.0,0,1,unknown,19,jun,142,1.0,0,0,unknown,0
37.0,unemployed,single,tertiary,0,1706.0,0,0,unknown,12,jun,542,3.0,0,0,unknown,0
59.0,unknown,married,secondary,0,402.0,0,0,telephone,25,jul,69,5.0,0,0,unknown,0
30.0,admin.,single,secondary,0,-548.0,1,1,cellular,28,jul,70,2.0,0,0,unknown,0
40.0,management,married,tertiary,0,0.0,1,0,unknown,30,may,138,1.0,0,0,unknown,0
35.0,administrator,divorced,secondary,0,30.0,0,0,unknown,23,may,186,1.0,0,0,unknown,0
45.0,technician,married,secondary,0,5749.0,0,0,telephone,25,may,180,,0,0,unknown,0
36.0,entrepreneur,married,primary,0,3352.0,0,0,cellular,10,jul,503,1.0,0,0,unknown,0
37.0,,single,secondary,0,0.0,1,0,unknown,29,may,147,4.0,0,0,unknown,0
57.0,admin.,married,unknown,0,17.0,0,0,cellular,17,jul,54,,0,0,unknown,0
50.0,blue-collar,married,primary,0,8139.0,1,0,cellular,18,aug,256,6.0,0,0,unknown,0
52.0,self-employed,married,tertiary,0,730.0,1,0,cellular,30,oct,180,2.0,0,0,unknown,0
47.0,services,married,secondary,0,1073.0,0,0,telephone,11,jul,518,3.0,0,0,unknown,0
31.0,blue-collar,married,secondary,0,-112.0,1,0,cellular,12,may,584,,0,0,unknown,0
29.0,admin.,single,secondary,0,-53.0,1,0,unknown,9,may,108,2.0,0,0,unknown,0
40.0,self-employed,married,secondary,1,-754.0,1,1,unknown,3,jun,941,3.0,0,0,unknown,1
36.0,technician,married,tertiary,0,99.0,1,1,cellular,10,feb,86,1.0,1,0,failure,0
34.0,management,married,tertiary,0,46.0,1,0,unknown,5,may,39,4.0,0,0,unknown,0
27.0,management,single,secondary,0,116.0,1,0,cellular,6,feb,138,2.0,0,0,unknown,0
36.0,blue-collar,married,primary,0,973.0,1,1,unknown,23,may,293,1.0,0,0,unknown,0
47.0,admin.,single,secondary,0,1544.0,1,0,cellular,6,apr,104,1.0,1,0,failure,0
41.0,management,married,tertiary,0,326.0,0,0,cellular,6,feb,163,1.0,1,0,failure,0
44.0,management,married,tertiary,0,3665.0,0,0,cellular,17,mar,325,1.0,0,0,unknown,0
54.0,blue-collar,married,secondary,0,,0,0,unknown,23,may,173,1.0,0,0,unknown,0
57.0,unemployed,married,secondary,0,468.0,1,0,unknown,20,jun,329,1.0,0,0,unknown,0
