age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
55.0,retired,married,primary,0,386.0,0,1,cellular,10,jul,136,1.0,0,0,unknown
31.0,technician,single,tertiary,0,3194.0,0,0,cellular,11,aug,140,2.0,0,0,unknown
27.0,admin.,single,secondary,0,392.0,1,1,unknown,21,may,292,2.0,0,0,unknown
28.0,technician,single,secondary,0,5763.0,0,1,cellular,5,mar,196,2.0,0,0,unknown
37.0,blue-collar,married,secondary,0,198.0,1,0,cellular,13,may,156,5.0,1,0,failure
52.0,,divorced,primary,0,98.0,0,1,telephone,9,jul,271,1.0,0,0,unknown
40.0,,divorced,secondary,0,701.0,0,0,unknown,18,nov,159,1.0,0,0,unknown
34.0,management,divorced,tertiary,0,4231.0,1,0,cellular,11,aug,382,2.0,0,0,unknown
52.0,services,married,secondary,0,-1.0,0,1,unknown,26,jun,138,3.0,0,0,unknown
,management,single,tertiary,0,1675.0,0,0,cellular,4,sep,181,1.0,0,0,unknown
32.0,self-employed,single,tertiary,0,46.0,1,0,cellular,14,jun,485,2.0,0,0,unknown
39.0,management,single,tertiary,0,1515.0,1,0,cellular,4,may,815,6.0,1,0,failure
60.0,retired,married,secondary,0,5267.0,0,0,cellular,4,sep,520,1.0,0,0,unknown
37.0,management,single,tertiary,0,427.0,1,0,unknown,20,may,121,1.0,0,0,unknown
57.0,retired,married,primary,0,-64.0,1,0,telephone,24,jul,147,1.0,0,0,unknown
37.0,management,married,tertiary,0,0.0,1,0,cellular,23,apr,242,5.0,1,0,failure
32.0,blue-collar,single,primary,0,180.0,1,0,cellular,13,may,804,1.0,0,0,unknown
35.0,management,married,tertiary,0,0.0,0,0,cellular,6,aug,543,4.0,0,0,unknown
38.0,administrator,divorced,secondary,0,1314.0,0,0,cellular,29,aug,156,2.0,0,0,unknown
51.0,administrator,married,primary,0,2281.0,1,1,unknown,5,jun,163,1.0,0,0,unknown
35.0,services,married,secondary,0,17.0,1,0,cellular,4,may,110,4.0,0,0,unknown
31.0,management,married,tertiary,0,0.0,1,1,cellular,28,jul,664,8.0,0,0,unknown
62.0,retired,married,secondary,0,2801.0,1,1,cellular,9,sep,261,1.0,1,0,success
33.0,admin.,married,secondary,0,581.0,1,0,cellular,19,nov,193,2.0,0,0,unknown
53.0,management,married,tertiary,0,952.0,1,1,cellular,18,nov,121,3.0,0,0,unknown
32.0,blue-collar,married,secondary,0,99.0,1,0,cellular,15,may,166,2.0,0,0,unknown
32.0,blue-collar,married,secondary,0,-249.0,1,1,cellular,21,jul,189,3.0,0,0,unknown
,management,single,secondary,0,4278.0,1,0,cellular,19,nov,43,1.0,1,0,other
42.0,housemaid,married,primary,0,1371.0,0,0,unknown,18,jun,125,8.0,0,0,unknown
56.0,retired,married,tertiary,0,281.0,0,0,cellular,3,mar,96,2.0,0,0,unknown
44.0,management,married,tertiary,0,0.0,0,0,cellular,20,aug,122,2.0,0,0,unknown
33.0,administrator,single,secondary,0,892.0,1,0,unknown,21,may,151,1.0,0,0,unknown
61.0,blue-collar,married,primary,0,734.0,1,0,unknown,8,may,204,1.0,0,0,unknown
53.0,management,married,tertiary,0,2124.0,1,0,,8,may,123,2.0,0,0,unknown
31.0,technician,married,secondary,0,5467.0,1,0,cellular,13,apr,251,1.0,0,0,unknown
,management,single,tertiary,0,623.0,0,0,telephone,24,dec,273,1.0,1,0,failure
34.0,blue-collar,married,secondary,0,-185.0,1,1,unknown,13,may,276,1.0,0,0,unknown
44.0,technician,married,secondary,0,306.0,1,0,cellular,28,jan,374,1.0,0,0,unknown
43.0,services,married,unknown,0,790.0,0,0,cellular,2,feb,126,1.0,0,0,unknown
36.0,management,single,tertiary,1,-559.0,1,0,unknown,2,jun,71,2.0,0,1,unknown
44.0,blue-collar,single,secondary,0,712.0,1,1,cellular,6,apr,740,3.0,0,0,unknown
36.0,technician,single,tertiary,0,1324.0,0,0,cellular,22,aug,85,2.0,0,0,unknown
34.0,admin.,single,secondary,0,892.0,1,0,cellular,21,nov,177,2.0,1,0,failure
44.0,administrator,married,secondary,0,2403.0,1,0,cellular,28,jan,180,2.0,0,0,unknown
31.0,student,single,secondary,0,3511.0,0,0,cellular,2,jul,667,1.0,0,0,unknown
40.0,technician,single,secondary,0,3.0,1,1,cellular,11,may,154,1.0,1,1,failure
37.0,admin.,married,secondary,0,2320.0,1,0,cellular,20,apr,59,3.0,1,0,other
,technician,single,secondary,0,782.0,1,1,cellular,20,nov,462,4.0,0,0,unknown
43.0,management,married,tertiary,0,8.0,0,0,cellular,11,aug,95,4.0,0,0,unknown
59.0,technician,divorced,secondary,0,2.0,0,0,cellular,26,aug,164,2.0,0,0,unknown
43.0,self-employed,married,secondary,0,5704.0,1,0,cellular,20,nov,154,,1,0,failure
,housemaid,married,unknown,0,2337.0,1,0,cellular,25,aug,46,4.0,1,0,failure
58.0,administrator,married,secondary,0,3496.0,1,0,unknown,2,jun,111,4.0,0,0,unknown
59.0,,married,tertiary,0,1728.0,0,0,cellular,7,jul,575,2.0,0,0,unknown
37.0,admin.,single,tertiary,0,1000.0,1,0,cellular,17,mar,195,1.0,0,0,unknown
42.0,blue-collar,married,primary,0,260.0,1,0,telephone,31,jul,175,2.0,0,0,unknown
59.0,administrator,married,primary,0,4387.0,1,0,telephone,16,jul,73,6.0,0,0,unknown
32.0,administrator,married,secondary,0,305.0,1,0,unknown,30,may,200,3.0,0,0,unknown
31.0,technician,single,secondary,0,4.0,0,0,cellular,21,aug,102,3.0,0,0,unknown
66.0,management,single,tertiary,0,6483.0,0,0,cellular,13,aug,275,1.0,0,0,unknown
57.0,technician,married,secondary,0,295.0,0,0,cellular,19,aug,151,11.0,0,0,unknown
55.0,retired,married,tertiary,0,127.0,0,0,cellular,5,feb,80,2.0,0,0,unknown
39.0,blue-collar,single,secondary,1,0.0,1,1,cellular,6,feb,14,8.0,0,0,unknown
35.0,technician,married,tertiary,0,25.0,0,0,cellular,27,aug,219,2.0,0,0,unknown
55.0,technician,married,unknown,0,1192.0,1,0,unknown,13,may,481,1.0,0,0,unknown
40.0,blue-collar,married,primary,0,32.0,1,0,cellular,7,may,102,1.0,0,0,unknown
30.0,management,married,tertiary,0,86.0,1,1,cellular,7,may,255,6.0,1,0,failure
41.0,management,married,tertiary,0,1234.0,0,0,unknown,17,jun,68,1.0,0,0,unknown
43.0,management,married,tertiary,0,-183.0,0,0,cellular,24,jul,65,1.0,0,0,unknown
,blue-collar,married,primary,0,13.0,1,0,cellular,6,may,358,2.0,1,0,failure
56.0,housemaid,married,primary,0,82.0,0,0,unknown,16,may,215,1.0,0,0,unknown
45.0,services,married,secondary,0,350.0,1,1,unknown,13,may,146,1.0,0,0,unknown
28.0,services,single,secondary,0,340.0,1,0,cellular,24,jul,821,2.0,0,0,unknown
25.0,admin.,single,tertiary,0,1185.0,0,0,cellular,15,jun,135,1.0,0,0,unknown
28.0,self-employed,single,tertiary,0,0.0,1,0,cellular,21,jul,479,1.0,0,0,unknown
46.0,management,married,tertiary,0,583.0,1,0,unknown,30,may,135,3.0,0,0,unknown
43.0,,divorced,secondary,0,365.0,1,0,unknown,4,jun,406,2.0,0,0,unknown
36.0,services,married,secondary,0,647.0,1,1,cellular,15,may,290,2.0,0,0,unknown
35.0,technician,married,secondary,0,295.0,1,0,unknown,29,may,882,2.0,0,0,unknown
25.0,management,single,tertiary,0,3902.0,0,0,cellular,23,sep,856,1.0,0,0,unknown
28.0,student,single,secondary,0,1925.0,0,0,cellular,25,nov,487,1.0,1,0,failure
53.0,blue-collar,married,secondary,0,,1,0,cellular,7,may,66,1.0,1,0,failure
31.0,admin.,single,tertiary,0,383.0,0,1,cellular,6,feb,119,1.0,1,0,failure
36.0,administrator,single,secondary,0,98.0,1,0,unknown,21,may,68,1.0,0,0,unknown
30.0,blue-collar,single,secondary,0,-477.0,1,1,unknown,27,may,220,2.0,0,0,unknown
36.0,technician,single,secondary,0,317.0,1,0,cellular,30,jan,198,2.0,1,0,failure
27.0,student,single,secondary,0,91.0,0,0,telephone,4,dec,157,,1,1,other
33.0,administrator,married,tertiary,0,-1011.0,0,0,cellular,21,nov,134,1.0,0,0,unknown
39.0,admin.,single,secondary,0,782.0,1,0,cellular,2,jun,162,2.0,0,1,failure
52.0,technician,married,unknown,0,0.0,0,0,unknown,6,may,195,1.0,0,0,unknown
38.0,management,single,tertiary,0,1515.0,1,0,cellular,18,nov,134,1.0,1,0,failure
35.0,technician,married,secondary,0,,1,1,cellular,18,may,44,2.0,0,0,unknown
28.0,admin.,single,secondary,0,350.0,1,1,unknown,19,may,5,2.0,0,0,unknown
50.0,retired,married,secondary,0,1227.0,0,0,cellular,29,jan,380,2.0,0,0,unknown
52.0,services,married,primary,0,432.0,0,0,cellular,8,aug,424,4.0,0,0,unknown
29.0,management,single,tertiary,0,1808.0,0,0,cellular,7,jul,273,2.0,1,0,success
46.0,technician,married,tertiary,0,,1,0,cellular,28,jan,58,1.0,0,0,unknown
38.0,self-employed,married,secondary,0,173.0,0,0,cellular,18,aug,205,4.0,0,0,unknown
53.0,management,divorced,tertiary,0,243.0,1,0,cellular,7,jul,66,2.0,0,0,unknown
28.0,management,married,tertiary,0,3844.0,1,0,,3,jun,132,2.0,0,0,unknown
33.0,blue-collar,single,secondary,0,371.0,1,0,unknown,16,may,1128,3.0,0,0,unknown
33.0,blue-collar,married,secondary,0,-825.0,1,0,unknown,23,may,228,2.0,0,0,unknown
59.0,entrepreneur,married,primary,0,124.0,1,0,cellular,18,nov,531,3.0,1,0,failure
52.0,management,married,tertiary,0,0.0,0,0,cellular,12,aug,106,2.0,0,0,unknown
42.0,technician,single,secondary,0,275.0,0,0,cellular,29,jul,522,3.0,0,0,unknown
33.0,management,married,tertiary,0,5792.0,1,0,cellular,18,may,55,2.0,0,0,unknown
34.0,blue-collar,married,secondary,0,8309.0,1,1,cellular,19,nov,50,1.0,0,0,unknown
53.0,retired,divorced,primary,0,2997.0,0,0,unknown,9,jun,162,1.0,0,0,unknown
62.0,entrepreneur,married,secondary,0,,0,0,telephone,29,jan,403,2.0,0,0,unknown
35.0,management,married,tertiary,0,249.0,1,0,cellular,6,aug,127,2.0,0,0,unknown
38.0,blue-collar,married,secondary,0,638.0,1,0,telephone,6,may,90,2.0,0,0,unknown
28.0,admin.,married,secondary,0,934.0,1,0,unknown,4,jul,53,2.0,0,0,unknown
28.0,management,married,tertiary,0,103.0,1,0,unknown,16,may,461,2.0,0,0,unknown
48.0,technician,married,tertiary,0,348.0,0,0,cellular,19,aug,159,4.0,0,0,unknown
34.0,technician,single,secondary,0,-269.0,1,0,unknown,17,jun,102,3.0,0,0,unknown
29.0,blue-collar,married,primary,0,715.0,1,0,unknown,27,may,170,1.0,0,0,unknown
37.0,technician,married,secondary,0,1345.0,1,0,cellular,6,may,74,6.0,1,0,failure
49.0,retired,married,primary,0,18.0,0,0,unknown,30,jul,9,1.0,0,0,unknown
24.0,blue-collar,single,secondary,0,-287.0,1,0,cellular,18,may,504,1.0,0,0,unknown
48.0,management,married,tertiary,0,4060.0,0,0,cellular,19,aug,331,2.0,0,0,unknown
29.0,administrator,married,secondary,0,182.0,1,1,unknown,6,may,477,1.0,0,0,unknown
30.0,administrator,single,secondary,0,270.0,0,0,cellular,30,apr,437,1.0,1,0,success
46.0,housemaid,divorced,primary,0,148.0,0,0,unknown,19,jun,166,1.0,0,0,unknown
27.0,unemployed,single,secondary,0,259.0,1,0,cellular,18,may,12,2.0,0,0,unknown
53.0,technician,married,secondary,0,879.0,0,0,cellular,5,aug,176,1.0,0,0,unknown
60.0,retired,married,primary,0,3.0,0,0,unknown,18,jun,227,1.0,0,0,unknown
54.0,,married,tertiary,0,990.0,0,0,cellular,3,jun,244,2.0,0,0,unknown
32.0,blue-collar,married,secondary,0,9714.0,1,0,cellular,15,may,1237,2.0,1,0,failure
49.0,management,married,tertiary,0,7007.0,0,0,cellular,17,nov,325,2.0,0,0,unknown
32.0,management,single,tertiary,0,611.0,1,1,cellular,9,jul,353,1.0,0,0,unknown
28.0,services,single,tertiary,0,2474.0,1,0,cellular,22,jul,262,1.0,0,0,unknown
43.0,blue-collar,married,secondary,0,232.0,1,0,telephone,8,may,128,8.0,1,0,other
25.0,student,single,secondary,0,2975.0,0,0,cellular,2,sep,799,2.0,0,0,unknown
27.0,administrator,divorced,secondary,0,112.0,1,0,unknown,19,may,104,1.0,0,0,unknown
38.0,blue-collar,married,secondary,0,825.0,1,0,cellular,17,apr,235,1.0,0,0,unknown
46.0,management,divorced,tertiary,0,4629.0,0,0,cellular,21,apr,446,1.0,0,0,unknown
54.0,admin.,divorced,secondary,0,-437.0,1,1,cellular,10,jul,158,1.0,0,0,unknown
46.0,blue-collar,married,secondary,0,0.0,1,0,unknown,26,may,208,2.0,0,0,unknown
35.0,blue-collar,single,unknown,0,217.0,1,0,cellular,30,jul,107,11.0,0,0,unknown
54.0,blue-collar,married,primary,0,1298.0,0,0,telephone,17,jul,304,4.0,0,0,unknown
35.0,blue-collar,married,secondary,0,26.0,1,0,unknown,2,jun,277,2.0,0,0,unknown
48.0,administrator,single,secondary,0,,1,0,cellular,8,apr,188,1.0,0,0,unknown
35.0,blue-collar,single,secondary,0,113.0,0,0,cellular,9,jul,143,1.0,0,0,unknown
42.0,self-employed,single,secondary,0,429.0,0,0,cellular,28,jan,96,2.0,0,0,unknown
33.0,management,married,tertiary,0,331.0,1,0,cellular,13,may,94,3.0,0,0,unknown
28.0,services,single,tertiary,0,128.0,0,0,cellular,27,may,460,,1,0,failure
50.0,blue-collar,divorced,primary,0,149.0,1,0,unknown,7,may,74,1.0,0,0,unknown
50.0,blue-collar,married,primary,0,,0,0,cellular,5,aug,104,1.0,0,0,unknown
57.0,blue-collar,married,primary,0,282.0,0,1,cellular,7,jul,261,12.0,0,0,unknown
44.0,housemaid,single,secondary,0,299.0,0,0,cellular,20,nov,186,1.0,0,0,unknown
,retired,married,tertiary,0,3708.0,0,0,unknown,16,jun,210,2.0,0,0,unknown
37.0,admin.,single,secondary,0,20.0,1,0,cellular,11,may,207,1.0,1,1,failure
59.0,management,divorced,tertiary,0,14.0,0,1,cellular,28,jul,114,,0,0,unknown
51.0,services,married,primary,0,636.0,1,1,telephone,18,may,36,6.0,0,0,unknown
44.0,services,single,secondary,0,862.0,1,0,cellular,3,apr,582,2.0,0,0,unknown
33.0,unemployed,single,secondary,0,427.0,0,0,unknown,1,jun,12,1.0,0,0,unknown
36.0,technician,single,secondary,0,7503.0,1,0,unknown,4,jun,25,1.0,0,0,unknown
33.0,services,married,secondary,0,3444.0,1,0,cellular,22,jul,487,4.0,0,0,unknown
32.0,services,single,secondary,0,441.0,0,1,cellular,25,jul,135,2.0,0,0,unknown
23.0,services,single,secondary,0,0.0,1,0,unknown,29,may,544,4.0,0,0,unknown
68.0,retired,married,unknown,0,3701.0,0,0,telephone,8,jun,149,1.0,0,0,unknown
31.0,management,single,tertiary,0,725.0,1,0,cellular,28,jul,211,1.0,1,0,failure
32.0,blue-collar,single,secondary,0,201.0,1,0,cellular,4,feb,71,3.0,0,0,unknown
34.0,services,married,secondary,0,81.0,1,1,cellular,9,jul,90,1.0,0,0,unknown
41.0,management,married,tertiary,0,144.0,0,0,cellular,27,feb,123,3.0,0,0,unknown
38.0,administrator,married,secondary,0,505.0,1,1,cellular,21,nov,119,1.0,1,0,failure
54.0,management,married,tertiary,0,214.0,1,0,cellular,18,nov,68,1.0,0,0,unknown
45.0,blue-collar,married,secondary,0,8680.0,1,0,unknown,13,may,503,1.0,0,0,unknown
36.0,management,married,tertiary,0,14462.0,1,0,cellular,21,nov,10,5.0,0,0,unknown
,technician,married,secondary,0,56.0,0,0,cellular,22,aug,148,8.0,0,0,unknown
61.0,admin.,married,secondary,0,4608.0,0,0,cellular,12,mar,212,1.0,0,0,unknown
56.0,blue-collar,married,primary,0,309.0,1,0,cellular,14,may,198,2.0,1,0,failure
37.0,technician,married,primary,0,1653.0,1,1,cellular,11,may,285,2.0,1,1,failure
37.0,administrator,married,secondary,0,,1,0,cellular,22,jul,199,2.0,0,0,unknown
30.0,management,single,tertiary,0,492.0,1,0,cellular,7,may,94,1.0,0,0,unknown
38.0,blue-collar,single,primary,0,12130.0,1,0,cellular,12,may,455,2.0,1,1,failure
42.0,services,married,primary,0,2567.0,1,0,unknown,19,may,401,2.0,0,0,unknown
60.0,retired,married,secondary,0,197.0,0,0,cellular,7,oct,1386,1.0,0,0,unknown
,blue-collar,married,primary,0,40.0,1,0,unknown,8,may,152,1.0,0,0,unknown
38.0,services,married,secondary,0,393.0,0,0,unknown,18,jun,90,3.0,0,0,unknown
41.0,technician,married,secondary,0,965.0,0,0,cellular,22,aug,336,10.0,0,0,unknown
37.0,administrator,divorced,secondary,0,0.0,0,0,cellular,24,jul,91,1.0,0,0,unknown
31.0,services,single,secondary,0,,1,0,unknown,3,jun,154,4.0,0,0,unknown
33.0,,single,primary,0,577.0,1,0,cellular,15,may,59,4.0,0,0,unknown
31.0,services,single,secondary,0,295.0,0,0,cellular,2,feb,78,5.0,0,0,unknown
32.0,management,single,tertiary,0,728.0,1,0,unknown,21,may,125,1.0,0,0,unknown
48.0,blue-collar,married,secondary,0,917.0,1,0,cellular,28,jul,103,5.0,0,0,unknown
46.0,technician,married,tertiary,0,-369.0,1,1,cellular,6,feb,339,4.0,0,0,unknown
34.0,management,married,tertiary,0,123.0,0,0,cellular,3,feb,301,3.0,0,0,unknown
32.0,management,married,tertiary,0,210.0,0,0,cellular,14,jul,121,3.0,0,0,unknown
44.0,services,married,secondary,0,742.0,0,0,telephone,30,jul,77,5.0,0,0,unknown
46.0,blue-collar,married,primary,0,771.0,1,0,cellular,18,nov,708,1.0,0,0,unknown
34.0,management,single,tertiary,0,1040.0,1,0,unknown,20,may,96,2.0,0,0,unknown
33.0,self-employed,single,secondary,0,238.0,1,1,cellular,5,feb,45,5.0,0,0,unknown
31.0,,single,primary,0,-263.0,1,0,unknown,3,jun,208,1.0,0,0,unknown
65.0,retired,divorced,primary,0,1840.0,0,0,cellular,1,jun,383,2.0,1,0,failure
39.0,,married,tertiary,0,,1,0,cellular,7,may,1145,1.0,1,0,failure
40.0,management,married,tertiary,0,-17.0,1,1,cellular,11,may,474,1.0,1,0,success
38.0,services,married,secondary,0,-349.0,1,0,,20,apr,111,2.0,1,0,failure
48.0,self-employed,married,secondary,0,1559.0,0,0,cellular,13,aug,344,1.0,1,0,failure
37.0,technician,married,secondary,0,277.0,1,0,unknown,9,may,251,2.0,0,0,unknown
31.0,services,married,secondary,0,-68.0,1,0,unknown,26,may,293,4.0,0,1,unknown
37.0,admin.,married,secondary,0,-255.0,1,0,unknown,26,may,96,2.0,0,0,unknown
29.0,,married,primary,0,,1,0,unknown,5,jun,61,2.0,0,0,unknown
,technician,married,secondary,0,769.0,1,0,cellular,18,may,10,4.0,0,0,unknown
34.0,services,married,secondary,0,1611.0,0,1,telephone,20,nov,197,7.0,0,0,unknown
46.0,unemployed,married,secondary,0,-125.0,1,0,unknown,6,may,23,1.0,0,0,unknown
53.0,management,married,primary,0,72.0,1,1,telephone,11,may,22,1.0,0,0,unknown
56.0,retired,divorced,primary,0,4.0,1,0,unknown,6,may,31,3.0,0,0,unknown
55.0,management,married,tertiary,0,0.0,0,1,telephone,18,aug,201,11.0,0,0,unknown
29.0,management,married,tertiary,0,0.0,1,1,cellular,15,jul,218,1.0,0,0,unknown
30.0,technician,single,secondary,0,2544.0,0,0,cellular,8,apr,108,2.0,0,0,unknown
31.0,entrepreneur,married,tertiary,0,5156.0,1,0,cellular,28,jul,147,3.0,0,0,unknown
46.0,blue-collar,,secondary,0,152.0,1,0,unknown,8,may,33,4.0,0,0,unknown
34.0,technician,married,secondary,0,30.0,0,0,cellular,19,aug,193,2.0,0,0,unknown
35.0,,married,secondary,0,126.0,1,0,cellular,8,apr,268,,0,0,unknown
,technician,married,secondary,0,0.0,1,0,unknown,4,jun,242,5.0,0,0,unknown
40.0,admin.,married,secondary,0,2082.0,0,0,unknown,12,jun,82,1.0,0,0,unknown
48.0,blue-collar,married,primary,0,323.0,0,0,cellular,28,aug,158,10.0,0,0,unknown
,blue-collar,divorced,secondary,0,75.0,1,1,unknown,12,may,94,2.0,0,0,unknown
32.0,technician,single,tertiary,0,543.0,0,0,cellular,11,aug,385,3.0,0,0,unknown
36.0,admin.,married,secondary,0,-294.0,1,0,cellular,18,may,148,1.0,0,0,unknown
45.0,entrepreneur,married,tertiary,0,2476.0,0,0,cellular,13,aug,239,2.0,0,0,unknown
40.0,services,married,primary,0,44.0,1,0,unknown,16,may,144,1.0,0,0,unknown
31.0,blue-collar,married,secondary,0,1495.0,1,1,unknown,23,may,159,3.0,0,0,unknown
50.0,services,married,secondary,0,2376.0,1,0,cellular,24,sep,395,1.0,0,0,unknown
30.0,technician,single,secondary,0,2153.0,0,0,telephone,20,nov,29,1.0,0,0,unknown
36.0,blue-collar,married,secondary,0,7265.0,0,0,unknown,17,jun,243,1.0,0,0,unknown
51.0,services,divorced,secondary,0,12.0,1,0,cellular,17,nov,150,1.0,0,0,unknown
36.0,technician,married,tertiary,0,1354.0,0,0,cellular,7,sep,281,3.0,1,0,success
34.0,management,married,secondary,0,487.0,1,0,unknown,8,may,442,2.0,0,0,unknown
55.0,entrepreneur,married,secondary,0,113.0,1,0,unknown,12,jun,186,1.0,0,0,unknown
35.0,blue-collar,married,primary,0,2281.0,1,0,cellular,18,may,126,2.0,1,0,other
43.0,management,married,tertiary,0,0.0,0,0,cellular,21,nov,107,2.0,0,0,unknown
49.0,unknown,married,secondary,0,1269.0,0,0,cellular,12,aug,117,9.0,0,0,unknown
33.0,management,married,tertiary,0,321.0,1,0,unknown,23,may,101,5.0,0,0,unknown
30.0,management,married,tertiary,0,86.0,1,1,cellular,19,nov,155,1.0,1,0,other
42.0,management,married,secondary,1,-34.0,0,0,cellular,5,feb,176,1.0,0,0,unknown
46.0,blue-collar,married,primary,0,45.0,1,0,unknown,8,may,235,1.0,0,0,unknown
39.0,housemaid,single,primary,0,1340.0,0,0,unknown,18,jun,113,2.0,0,0,unknown
34.0,technician,married,secondary,0,210.0,1,1,cellular,20,nov,199,1.0,0,0,unknown
46.0,admin.,married,secondary,0,0.0,1,0,cellular,8,sep,149,2.0,1,0,failure
37.0,admin.,divorced,secondary,0,1533.0,1,0,,21,nov,555,4.0,0,0,unknown
33.0,technician,married,tertiary,0,525.0,1,1,unknown,28,may,139,1.0,0,0,unknown
67.0,retired,married,primary,0,2391.0,0,0,cellular,28,jun,737,6.0,1,1,other
28.0,,single,secondary,0,1377.0,1,0,cellular,14,may,688,2.0,0,0,unknown
44.0,services,married,secondary,0,-230.0,1,1,unknown,27,may,99,1.0,0,0,unknown
48.0,unemployed,married,secondary,0,11371.0,1,0,cellular,30,apr,249,1.0,1,0,failure
39.0,administrator,single,secondary,0,782.0,1,0,cellular,5,may,542,4.0,0,1,other
40.0,management,married,tertiary,0,196.0,1,0,cellular,20,nov,40,1.0,0,0,unknown
36.0,entrepreneur,divorced,secondary,0,251.0,0,0,unknown,17,jun,59,,0,1,unknown
41.0,technician,married,secondary,0,1822.0,0,1,cellular,31,jul,391,1.0,0,0,unknown
26.0,technician,single,secondary,0,354.0,0,0,cellular,16,jul,586,1.0,0,0,unknown
57.0,management,married,tertiary,0,412.0,0,0,cellular,20,nov,123,1.0,0,0,unknown
29.0,blue-collar,married,secondary,0,125.0,1,0,unknown,13,may,50,1.0,0,0,unknown
28.0,technician,single,secondary,0,216.0,1,0,unknown,13,may,66,1.0,0,0,unknown
28.0,management,single,tertiary,0,492.0,0,0,cellular,2,jul,281,1.0,0,0,unknown
54.0,management,married,tertiary,0,1938.0,1,0,telephone,31,jul,81,7.0,0,0,unknown
37.0,blue-collar,married,primary,0,1455.0,1,0,unknown,21,may,165,2.0,0,0,unknown
53.0,management,married,tertiary,0,4928.0,1,0,unknown,15,may,738,7.0,0,0,unknown
43.0,blue-collar,divorced,secondary,0,16.0,1,0,,14,may,485,2.0,0,0,unknown
38.0,blue-collar,married,secondary,0,6994.0,1,0,cellular,20,nov,150,2.0,0,0,unknown
32.0,management,married,tertiary,0,937.0,0,0,cellular,26,may,61,1.0,1,0,failure
52.0,management,married,secondary,0,5193.0,0,0,cellular,23,apr,477,2.0,0,0,unknown
34.0,housemaid,married,secondary,0,,0,0,cellular,7,aug,252,4.0,0,0,unknown
51.0,administrator,divorced,secondary,0,,0,0,cellular,23,jul,53,17.0,0,0,unknown
26.0,services,married,secondary,0,,0,0,unknown,14,may,7,1.0,0,0,unknown
30.0,blue-collar,married,secondary,0,554.0,1,0,cellular,29,jan,100,1.0,0,0,unknown
