,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
30427,36.0,management,married,tertiary,no,0.0,yes,n,cellular,8,90,8.0,-1,0.0,unknown,no
30428,25.0,blue-collar,married,secondary,no,77.0,yes,no,unknown,5,31,1.0,-1,0.0,unknown,no
30429,33.0,technician,married,secondary,no,181.0,yes,yes,telephone,7,265,2.0,-1,0.0,unknown,no
30430,33.0,management,single,secondary,no,1615.0,yes,n,cellular,5,178,8.0,174,3.0,failure,no
30431,50.0,services,married,secondary,no,-682.0,yes,no,cellular,7,479,2.0,-1,0.0,unknown,no
30432,26.0,management,married,tertiary,no,775.0,no,no,unknown,5,35,3.0,-1,0.0,unknown,no
30433,33.0,management,married,tertiary,no,0.0,yes,no,cellular,7,54,3.0,-1,0.0,unknown,no
30434,29.0,services,married,primary,no,321.0,yes,no,unknown,5,196,2.0,-1,0.0,unknown,no
30435,36.0,blue-collar,married,unknown,no,444.0,no,n,cellular,3,139,6.0,279,2.0,failure,no
30436,48.0,housemaid,single,primary,no,46.0,no,no,cellular,8,118,1.0,1,3.0,success,yes
30437,47.0,services,married,secondary,no,3216.0,yes,no,unknown,5,451,2.0,-1,0.0,unknown,no
30438,33.0,management,single,tertiary,no,896.0,yes,no,cellular,11,577,1.0,-1,0.0,unknown,no
30439,28.0,management,married,secondary,no,152.0,yes,n,cellular,4,412,2.0,-1,0.0,unknown,no
30440,54.0,administrator,married,secondary,no,719.0,yes,n,cellular,2,242,1.0,264,1.0,failure,no
30441,30.0,blue-collar,married,secondary,no,2289.0,yes,yes,cellular,11,133,1.0,-1,0.0,unknown,no
30442,37.0,blue-collar,single,secondary,no,277.0,yes,n,unknown,6,87,6.0,-1,0.0,unknown,no
30443,77.0,retired,single,primary,no,300.0,no,no,cellular,9,511,1.0,-1,0.0,unknown,no
30444,30.0,management,married,tertiary,no,859.0,yes,no,unknown,5,249,3.0,-1,0.0,unknown,no
30445,32.0,administrator,married,secondary,no,473.0,yes,n,cellular,7,135,2.0,-1,0.0,unknown,no
30446,34.0,management,married,tertiary,no,1790.0,yes,n,cellular,7,681,1.0,-1,0.0,unknown,no
30447,41.0,self-employed,married,secondary,no,2812.0,yes,no,unknown,6,447,1.0,-1,0.0,unknown,no
30448,34.0,administrator,married,tertiary,no,35.0,yes,n,cellular,10,76,1.0,69,2.0,failure,no
30449,51.0,unemployed,married,primary,no,1162.0,yes,n,cellular,7,2015,1.0,-1,0.0,unknown,yes
30450,48.0,management,married,primary,no,606.0,no,no,cellular,3,77,6.0,-1,0.0,unknown,no
30451,36.0,blue-collar,married,secondary,no,2454.0,yes,no,cellular,4,1859,1.0,-1,0.0,unknown,no
30452,24.0,blue-collar,single,secondary,no,167.0,no,yes,cellular,5,288,1.0,96,2.0,success,yes
30453,57.0,services,married,secondary,no,2745.0,yes,n,unknown,6,167,2.0,-1,0.0,unknown,no
30454,24.0,services,single,secondary,no,638.0,yes,yes,cellular,5,792,3.0,-1,0.0,unknown,yes
30455,42.0,services,married,secondary,no,-369.0,no,n,cellular,7,72,3.0,-1,0.0,unknown,no
30456,56.0,blue-collar,married,secondary,no,2190.0,no,yes,cellular,1,90,2.0,232,1.0,failure,no
30457,43.0,management,married,tertiary,no,10000.0,no,no,cellular,8,352,2.0,-1,0.0,unknown,no
30458,33.0,administrator,single,tertiary,no,75.0,yes,no,cellular,7,126,3.0,-1,0.0,unknown,no
30459,43.0,technician,married,secondary,no,0.0,no,no,cellular,3,159,3.0,-1,0.0,unknown,yes
30460,41.0,technician,divorced,secondary,no,1631.0,yes,n,cellular,8,173,2.0,-1,0.0,unknown,no
30461,35.0,blue-collar,married,secondary,no,527.0,yes,yes,unknown,5,143,1.0,-1,0.0,unknown,no
30462,40.0,technician,married,secondary,no,296.0,no,no,cellular,7,253,2.0,-1,0.0,unknown,no
30463,59.0,management,single,tertiary,no,684.0,no,no,cellular,8,48,13.0,-1,0.0,unknown,no
30464,33.0,administrator,married,tertiary,no,148.0,no,no,cellular,8,15,20.0,-1,0.0,unknown,no
30465,57.0,housemaid,divorced,secondary,no,4969.0,no,no,cellular,11,655,2.0,-1,0.0,unknown,no
30466,29.0,student,single,tertiary,no,559.0,no,no,cellular,2,143,2.0,-1,0.0,unknown,no
30467,30.0,technician,single,secondary,no,120.0,yes,no,cellular,5,74,1.0,-1,0.0,unknown,no
30468,28.0,technician,married,secondary,no,1180.0,yes,no,unknown,5,637,3.0,-1,0.0,unknown,no
30469,46.0,management,single,tertiary,no,2987.0,yes,n,cellular,7,318,1.0,-1,0.0,unknown,no
30470,32.0,technician,divorced,secondary,no,0.0,yes,no,cellular,1,196,2.0,189,2.0,failure,no
30471,36.0,technician,married,secondary,no,318.0,no,no,cellular,7,295,2.0,-1,0.0,unknown,no
30472,32.0,management,married,tertiary,no,1010.0,yes,n,cellular,5,385,3.0,364,9.0,other,no
30473,30.0,blue-collar,single,secondary,no,-276.0,no,y,cellular,2,361,8.0,-1,0.0,unknown,no
30474,47.0,technician,married,secondary,no,1740.0,yes,no,cellular,9,502,1.0,490,1.0,failure,no
30475,52.0,blue-collar,single,secondary,no,2430.0,yes,yes,unknown,6,185,3.0,-1,0.0,unknown,no
30476,48.0,management,married,tertiary,no,2837.0,no,no,unknown,6,69,1.0,-1,0.0,unknown,no
30477,51.0,management,married,tertiary,no,10000.0,yes,no,cellular,11,220,2.0,-1,0.0,unknown,no
30478,46.0,blue-collar,single,secondary,no,332.0,no,no,cellular,1,11,4.0,-1,0.0,unknown,no
30479,33.0,administrator,single,tertiary,no,10000.0,yes,no,cellular,11,246,2.0,-1,0.0,unknown,no
30480,33.0,technician,married,tertiary,no,1746.0,yes,no,cellular,7,184,1.0,-1,0.0,unknown,no
30481,32.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,456,1.0,-1,0.0,unknown,no
30482,60.0,retired,married,secondary,no,89.0,no,no,cellular,4,156,2.0,-1,0.0,unknown,no
30483,55.0,services,divorced,secondary,yes,-404.0,yes,n,cellular,7,502,3.0,-1,0.0,unknown,no
30484,30.0,administrator,single,tertiary,no,5.0,no,yes,cellular,7,58,1.0,-1,0.0,unknown,no
30485,46.0,blue-collar,divorced,primary,no,1927.0,yes,n,unknown,5,241,3.0,-1,0.0,unknown,no
30486,37.0,management,single,tertiary,no,6964.0,no,n,cellular,11,223,3.0,-1,0.0,unknown,no
30487,32.0,technician,single,secondary,no,271.0,yes,yes,cellular,5,271,2.0,-1,0.0,unknown,no
30488,42.0,administrator,single,secondary,no,4253.0,yes,no,cellular,5,146,1.0,-1,0.0,unknown,no
30489,56.0,blue-collar,married,primary,no,288.0,no,no,unknown,6,548,3.0,-1,0.0,unknown,no
30490,32.0,administrator,married,tertiary,no,450.0,yes,y,unknown,5,1266,1.0,-1,0.0,unknown,no
30491,56.0,technician,married,secondary,no,150.0,yes,yes,cellular,5,102,6.0,349,1.0,failure,no
30492,44.0,administrator,married,secondary,no,10000.0,yes,no,unknown,5,144,2.0,-1,0.0,unknown,no
30493,49.0,management,married,primary,no,330.0,no,no,unknown,6,123,1.0,-1,0.0,unknown,no
30494,58.0,management,single,tertiary,no,2.0,yes,no,telephone,5,168,3.0,-1,0.0,unknown,no
30495,33.0,administrator,married,secondary,no,258.0,yes,no,cellular,5,37,1.0,-1,0.0,unknown,no
30496,34.0,technician,married,secondary,no,883.0,yes,no,unknown,5,648,1.0,-1,0.0,unknown,no
30497,47.0,blue-collar,married,primary,no,48.0,no,no,cellular,8,170,2.0,-1,0.0,unknown,no
30498,52.0,blue-collar,married,secondary,no,555.0,yes,n,cellular,5,314,2.0,-1,0.0,unknown,no
30499,29.0,management,married,tertiary,no,135.0,no,no,cellular,7,225,4.0,-1,0.0,unknown,no
30500,33.0,blue-collar,single,tertiary,no,350.0,yes,n,cellular,2,148,7.0,227,5.0,failure,no
30501,42.0,blue-collar,married,primary,no,0.0,yes,y,cellular,5,718,2.0,-1,0.0,unknown,no
30502,57.0,retired,divorced,primary,no,63.0,no,yes,cellular,7,1448,17.0,-1,0.0,unknown,yes
30503,38.0,technician,married,secondary,no,63.0,no,no,cellular,8,320,4.0,-1,0.0,unknown,no
30504,35.0,management,married,tertiary,no,299.0,no,no,cellular,8,1059,5.0,-1,0.0,unknown,no
30505,36.0,administrator,single,secondary,no,135.0,no,no,unknown,6,308,1.0,-1,0.0,unknown,no
30506,56.0,management,married,tertiary,no,10000.0,no,no,unknown,7,81,12.0,-1,0.0,unknown,no
30507,30.0,student,single,tertiary,no,146.0,no,no,cellular,7,310,2.0,-1,0.0,unknown,no
30508,30.0,entrepreneur,married,secondary,no,-346.0,yes,y,cellular,7,88,1.0,-1,0.0,unknown,no
30509,41.0,unemployed,divorced,secondary,no,1281.0,no,no,cellular,7,45,3.0,-1,0.0,unknown,no
30510,30.0,unemployed,single,tertiary,no,1159.0,no,no,cellular,8,95,1.0,68,1.0,success,no
30511,37.0,blue-collar,married,secondary,no,426.0,yes,no,cellular,5,323,3.0,345,3.0,failure,no
30512,32.0,administrator,single,tertiary,no,298.0,no,n,cellular,8,494,1.0,-1,0.0,unknown,no
30513,48.0,administrator,married,secondary,no,0.0,no,no,cellular,8,108,4.0,-1,0.0,unknown,no
30514,29.0,services,single,secondary,no,-32.0,no,yes,cellular,7,510,1.0,-1,0.0,unknown,no
30515,57.0,blue-collar,married,primary,no,679.0,yes,no,unknown,6,78,3.0,-1,0.0,unknown,no
30516,31.0,management,single,tertiary,no,938.0,no,n,cellular,6,472,1.0,384,3.0,failure,no
30517,49.0,technician,married,secondary,no,378.0,no,no,unknown,6,189,2.0,-1,0.0,unknown,no
30518,40.0,management,single,tertiary,no,1265.0,yes,no,unknown,5,97,1.0,-1,0.0,unknown,no
30519,40.0,technician,single,tertiary,no,0.0,yes,no,cellular,4,38,1.0,335,1.0,other,no
30520,29.0,blue-collar,married,primary,no,787.0,yes,no,cellular,7,257,2.0,-1,0.0,unknown,no
30521,37.0,management,married,secondary,no,121.0,no,yes,unknown,6,89,1.0,-1,0.0,unknown,no
30522,43.0,technician,single,secondary,no,593.0,yes,no,unknown,5,55,1.0,-1,0.0,unknown,no
30523,19.0,student,single,secondary,no,96.0,no,no,cellular,4,106,3.0,-1,0.0,unknown,no
30524,26.0,administrator,single,tertiary,no,55.0,no,yes,cellular,7,165,5.0,-1,0.0,unknown,no
30525,31.0,entrepreneur,married,secondary,no,7518.0,yes,no,cellular,11,332,3.0,-1,0.0,unknown,no
30526,46.0,blue-collar,married,secondary,no,679.0,yes,no,unknown,5,723,1.0,-1,0.0,unknown,no
30527,39.0,management,single,secondary,no,120.0,no,no,unknown,6,66,1.0,-1,0.0,unknown,no
30528,29.0,self-employed,married,tertiary,no,0.0,yes,yes,cellular,7,46,1.0,-1,0.0,unknown,no
30529,60.0,management,married,primary,no,703.0,yes,no,unknown,5,378,1.0,-1,0.0,unknown,no
30530,30.0,blue-collar,married,secondary,no,322.0,yes,no,cellular,4,190,2.0,326,1.0,other,no
30531,39.0,management,single,tertiary,no,5047.0,no,n,cellular,4,218,4.0,-1,0.0,unknown,yes
30532,30.0,technician,married,secondary,no,0.0,no,n,cellular,1,142,2.0,-1,0.0,unknown,no
30533,51.0,administrator,married,unknown,no,2642.0,no,no,cellular,7,52,6.0,-1,0.0,unknown,no
30534,30.0,management,single,tertiary,no,398.0,no,no,cellular,4,554,1.0,6,2.0,success,yes
30535,33.0,blue-collar,married,primary,no,767.0,yes,n,unknown,5,296,3.0,-1,0.0,unknown,no
30536,38.0,technician,married,tertiary,no,3234.0,no,no,cellular,11,578,2.0,-1,0.0,unknown,yes
30537,49.0,administrator,married,secondary,no,3620.0,no,n,unknown,5,346,2.0,-1,0.0,unknown,no
30538,46.0,technician,married,secondary,no,863.0,yes,no,cellular,2,67,3.0,-1,0.0,unknown,no
30539,38.0,management,married,tertiary,no,1617.0,yes,n,cellular,4,691,1.0,-1,0.0,unknown,no
30540,42.0,blue-collar,married,primary,no,784.0,no,no,cellular,4,428,3.0,-1,0.0,unknown,no
30541,60.0,blue-collar,married,primary,no,10000.0,no,no,telephone,6,94,2.0,-1,0.0,unknown,no
30542,49.0,technician,single,secondary,no,0.0,yes,no,unknown,6,122,1.0,-1,0.0,unknown,no
30543,45.0,technician,divorced,secondary,no,0.0,yes,no,cellular,2,74,3.0,-1,0.0,unknown,no
30544,35.0,retired,married,primary,no,329.0,no,yes,cellular,7,520,1.0,-1,0.0,unknown,no
30545,38.0,housemaid,divorced,tertiary,no,4312.0,no,no,cellular,5,67,4.0,175,6.0,failure,no
30546,38.0,management,divorced,unknown,no,488.0,yes,n,cellular,5,238,6.0,-1,0.0,unknown,no
30547,25.0,blue-collar,single,secondary,no,0.0,no,no,telephone,7,112,1.0,-1,0.0,unknown,no
30548,25.0,management,single,tertiary,no,490.0,yes,no,unknown,6,246,3.0,-1,0.0,unknown,no
30549,44.0,blue-collar,married,secondary,no,-674.0,yes,no,unknown,5,257,1.0,-1,0.0,unknown,no
30550,60.0,retired,married,secondary,no,8121.0,yes,yes,cellular,8,98,7.0,-1,0.0,unknown,no
30551,33.0,housemaid,single,secondary,no,191.0,no,no,cellular,2,118,2.0,-1,0.0,unknown,no
30552,43.0,blue-collar,married,primary,no,34.0,yes,no,unknown,5,543,3.0,-1,0.0,unknown,no
30553,60.0,retired,married,secondary,no,1390.0,no,yes,unknown,5,58,2.0,-1,0.0,unknown,no
30554,46.0,blue-collar,married,primary,no,10000.0,yes,n,unknown,6,579,4.0,-1,0.0,unknown,no
30555,36.0,blue-collar,married,secondary,no,414.0,no,no,cellular,2,136,3.0,-1,0.0,unknown,no
30556,28.0,blue-collar,married,primary,no,10000.0,yes,no,unknown,5,169,4.0,-1,0.0,unknown,no
30557,46.0,administrator,married,secondary,no,149.0,no,no,cellular,11,1222,2.0,-1,0.0,unknown,yes
30558,31.0,administrator,married,tertiary,no,323.0,no,n,cellular,8,120,3.0,-1,0.0,unknown,no
30559,41.0,services,married,secondary,no,0.0,yes,no,unknown,6,112,1.0,-1,0.0,unknown,no
30560,53.0,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,5,321,2.0,-1,0.0,unknown,no
30561,45.0,unemployed,married,secondary,no,736.0,no,no,unknown,6,13,2.0,-1,0.0,unknown,no
30562,32.0,technician,single,unknown,no,0.0,no,yes,cellular,7,338,6.0,-1,0.0,unknown,no
30563,52.0,administrator,divorced,unknown,no,0.0,no,no,cellular,8,168,4.0,-1,0.0,unknown,no
30564,37.0,technician,single,secondary,no,980.0,no,no,cellular,8,1306,5.0,-1,0.0,unknown,yes
30565,50.0,blue-collar,married,secondary,no,2641.0,yes,no,unknown,5,97,1.0,-1,0.0,unknown,no
30566,32.0,services,married,unknown,no,618.0,no,n,cellular,8,293,1.0,104,1.0,success,yes
30567,50.0,technician,married,secondary,no,797.0,yes,no,unknown,5,354,1.0,-1,0.0,unknown,no
30568,39.0,management,married,tertiary,no,2043.0,yes,no,unknown,6,85,1.0,-1,0.0,unknown,no
30569,56.0,services,married,secondary,no,83.0,no,no,cellular,8,26,11.0,-1,0.0,unknown,no
30570,48.0,management,married,secondary,no,2204.0,yes,no,cellular,5,45,1.0,-1,0.0,unknown,no
30571,28.0,management,single,tertiary,no,293.0,yes,n,cellular,5,265,1.0,-1,0.0,unknown,no
30572,31.0,administrator,single,tertiary,no,4129.0,no,no,unknown,3,105,1.0,182,1.0,failure,no
30573,28.0,administrator,single,secondary,no,4465.0,no,no,cellular,1,769,1.0,-1,0.0,unknown,yes
30574,43.0,administrator,single,primary,no,1354.0,no,no,unknown,6,183,2.0,-1,0.0,unknown,no
30575,51.0,blue-collar,married,secondary,no,16.0,yes,yes,telephone,8,145,2.0,-1,0.0,unknown,no
30576,32.0,housemaid,single,tertiary,no,1107.0,yes,n,cellular,3,201,1.0,-1,0.0,unknown,yes
30577,53.0,blue-collar,married,secondary,no,3397.0,yes,no,unknown,5,231,1.0,-1,0.0,unknown,no
30578,30.0,services,single,secondary,no,3405.0,no,no,cellular,1,276,2.0,-1,0.0,unknown,no
30579,46.0,administrator,divorced,secondary,no,984.0,yes,no,cellular,5,181,4.0,369,5.0,failure,no
30580,50.0,technician,married,tertiary,no,0.0,no,yes,cellular,4,337,1.0,258,6.0,failure,no
30581,32.0,administrator,single,secondary,no,199.0,yes,no,cellular,4,0,1.0,336,1.0,failure,no
30582,30.0,management,single,tertiary,no,63.0,yes,no,cellular,4,260,1.0,320,1.0,other,no
30583,33.0,management,married,tertiary,no,81.0,yes,no,cellular,5,104,1.0,186,1.0,failure,no
30584,45.0,management,married,tertiary,no,1874.0,no,n,cellular,1,207,1.0,-1,0.0,unknown,no
30585,26.0,technician,single,secondary,no,8.0,no,n,unknown,5,147,1.0,-1,0.0,unknown,no
30586,44.0,entrepreneur,married,primary,no,5039.0,no,n,cellular,5,317,2.0,-1,0.0,unknown,no
30587,30.0,technician,single,secondary,no,4684.0,yes,no,cellular,4,268,3.0,-1,0.0,unknown,yes
30588,60.0,retired,married,primary,no,172.0,no,no,cellular,8,247,4.0,-1,0.0,unknown,no
30589,27.0,administrator,single,secondary,no,6492.0,no,no,cellular,2,7,6.0,-1,0.0,unknown,no
30590,25.0,blue-collar,single,secondary,no,94.0,yes,yes,unknown,6,22,16.0,-1,0.0,unknown,no
30591,25.0,services,single,secondary,no,-121.0,yes,no,cellular,5,343,1.0,-1,0.0,unknown,no
30592,36.0,student,married,tertiary,no,408.0,no,no,unknown,6,112,3.0,-1,0.0,unknown,no
30593,19.0,student,single,primary,no,103.0,no,no,cellular,10,96,2.0,97,2.0,success,no
30594,44.0,blue-collar,single,secondary,no,-212.0,yes,yes,unknown,5,103,4.0,-1,0.0,unknown,no
30595,46.0,services,married,secondary,no,457.0,yes,yes,unknown,6,74,1.0,-1,0.0,unknown,no
30596,41.0,blue-collar,married,secondary,yes,-750.0,yes,yes,cellular,7,251,3.0,-1,0.0,unknown,no
30597,37.0,services,single,secondary,no,2571.0,no,no,unknown,6,40,2.0,-1,0.0,unknown,no
30598,49.0,management,divorced,tertiary,no,1405.0,no,no,unknown,6,29,1.0,-1,0.0,unknown,no
30599,34.0,management,divorced,tertiary,no,157.0,yes,no,cellular,8,117,2.0,-1,0.0,unknown,no
30600,35.0,management,single,tertiary,no,1374.0,no,no,unknown,6,45,2.0,-1,0.0,unknown,no
30601,49.0,management,divorced,tertiary,no,300.0,no,n,cellular,7,316,1.0,-1,0.0,unknown,yes
30602,41.0,technician,single,secondary,no,32.0,yes,n,cellular,5,162,1.0,-1,0.0,unknown,no
30603,43.0,unemployed,single,primary,no,264.0,no,no,cellular,2,224,2.0,-1,0.0,unknown,no
30604,52.0,management,married,tertiary,no,261.0,yes,no,unknown,6,437,2.0,-1,0.0,unknown,no
30605,42.0,administrator,divorced,secondary,no,2129.0,no,n,cellular,8,633,1.0,182,2.0,other,yes
30606,30.0,management,single,secondary,no,186.0,yes,no,cellular,11,235,3.0,-1,0.0,unknown,no
30607,25.0,retired,single,secondary,no,366.0,no,y,cellular,5,102,2.0,364,2.0,failure,no
30608,41.0,management,married,tertiary,no,0.0,yes,no,cellular,7,197,1.0,-1,0.0,unknown,no
30609,47.0,management,divorced,secondary,no,0.0,yes,yes,unknown,5,284,2.0,-1,0.0,unknown,no
30610,35.0,self-employed,married,tertiary,no,10000.0,yes,n,unknown,5,63,1.0,-1,0.0,unknown,no
30611,33.0,blue-collar,married,primary,no,28.0,no,yes,cellular,2,144,2.0,-1,0.0,unknown,no
30612,39.0,administrator,married,tertiary,no,6495.0,no,no,unknown,6,280,3.0,-1,0.0,unknown,no
30613,38.0,services,married,primary,no,0.0,no,no,cellular,7,33,3.0,-1,0.0,unknown,no
30614,54.0,retired,married,tertiary,no,4104.0,no,no,cellular,7,68,8.0,-1,0.0,unknown,no
30615,27.0,technician,single,tertiary,no,28.0,no,n,cellular,1,174,1.0,-1,0.0,unknown,no
30616,41.0,blue-collar,married,primary,no,2053.0,no,no,cellular,7,81,4.0,-1,0.0,unknown,no
30617,39.0,management,married,tertiary,no,-233.0,yes,no,cellular,11,249,1.0,-1,0.0,unknown,no
30618,37.0,housemaid,married,secondary,no,285.0,no,n,unknown,6,401,2.0,-1,0.0,unknown,no
30619,26.0,administrator,single,tertiary,no,313.0,no,y,cellular,2,210,2.0,-1,0.0,unknown,yes
30620,43.0,technician,single,secondary,no,0.0,yes,no,unknown,5,37,3.0,-1,0.0,unknown,no
30621,31.0,management,married,tertiary,no,395.0,yes,no,cellular,2,155,3.0,-1,0.0,unknown,no
30622,30.0,services,single,secondary,no,1510.0,yes,no,cellular,11,191,1.0,-1,0.0,unknown,no
30623,47.0,services,single,secondary,no,176.0,yes,n,unknown,5,303,2.0,-1,0.0,unknown,no
30624,42.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7,149,2.0,-1,0.0,unknown,no
30625,52.0,blue-collar,married,primary,no,306.0,no,no,cellular,1,223,1.0,-1,0.0,unknown,yes
30626,27.0,administrator,married,secondary,no,0.0,yes,n,cellular,7,55,6.0,-1,0.0,unknown,no
30627,55.0,management,married,tertiary,no,4982.0,yes,n,telephone,11,51,1.0,-1,0.0,unknown,no
30628,49.0,services,divorced,secondary,no,315.0,yes,no,unknown,5,117,2.0,-1,0.0,unknown,no
30629,53.0,technician,married,secondary,no,5303.0,yes,no,telephone,4,320,3.0,180,1.0,success,yes
30630,35.0,self-employed,married,tertiary,no,1340.0,no,yes,cellular,11,169,1.0,-1,0.0,unknown,no
30631,47.0,management,single,tertiary,no,324.0,no,yes,cellular,8,72,1.0,-1,0.0,unknown,no
30632,26.0,technician,single,secondary,no,1105.0,yes,no,cellular,9,415,1.0,297,3.0,other,yes
30633,42.0,blue-collar,married,unknown,no,-406.0,yes,n,cellular,7,152,5.0,-1,0.0,unknown,no
30634,64.0,retired,divorced,primary,no,0.0,no,no,cellular,11,237,1.0,85,4.0,other,no
30635,33.0,blue-collar,single,secondary,no,185.0,yes,n,cellular,5,298,1.0,-1,0.0,unknown,no
30636,34.0,management,single,tertiary,no,747.0,no,n,cellular,5,109,1.0,-1,0.0,unknown,no
30637,31.0,blue-collar,married,primary,no,1127.0,yes,no,telephone,5,43,1.0,349,1.0,failure,no
30638,53.0,blue-collar,married,primary,no,0.0,no,no,cellular,7,114,1.0,-1,0.0,unknown,no
30639,26.0,blue-collar,married,secondary,no,3108.0,yes,no,unknown,5,481,3.0,-1,0.0,unknown,no
30640,43.0,blue-collar,married,primary,no,4581.0,yes,n,cellular,11,329,2.0,-1,0.0,unknown,no
30641,27.0,administrator,single,secondary,no,4745.0,no,n,telephone,11,411,4.0,192,1.0,other,yes
30642,37.0,blue-collar,married,secondary,no,10000.0,yes,n,cellular,11,175,1.0,-1,0.0,unknown,no
30643,30.0,management,single,tertiary,no,0.0,no,n,cellular,8,292,2.0,-1,0.0,unknown,no
30644,39.0,unemployed,divorced,secondary,no,507.0,yes,no,unknown,5,150,7.0,-1,0.0,unknown,no
30645,32.0,management,married,tertiary,no,1148.0,no,no,cellular,11,3000,1.0,-1,0.0,unknown,no
30646,32.0,technician,married,secondary,no,1186.0,yes,n,unknown,6,450,3.0,-1,0.0,unknown,no
30647,58.0,retired,married,primary,no,0.0,yes,no,unknown,6,204,4.0,-1,0.0,unknown,no
30648,30.0,technician,single,tertiary,no,2325.0,no,no,cellular,8,263,1.0,127,7.0,failure,yes
30649,55.0,blue-collar,married,secondary,no,1261.0,no,no,unknown,5,166,1.0,-1,0.0,unknown,no
30650,41.0,management,married,tertiary,no,881.0,no,n,cellular,8,75,2.0,-1,0.0,unknown,no
30651,30.0,management,single,tertiary,no,1637.0,yes,no,unknown,8,163,3.0,-1,0.0,unknown,no
30652,36.0,management,single,tertiary,no,1246.0,no,no,cellular,8,63,2.0,-1,0.0,unknown,no
30653,25.0,student,single,secondary,no,679.0,no,no,cellular,10,297,1.0,94,6.0,other,yes
30654,37.0,management,married,secondary,no,58.0,no,no,telephone,8,75,20.0,-1,0.0,unknown,no
